bdgt_id,crop,till,bdgtyr,operunit,opertype,polyfrr,oper01ac,fuel01_galac,powr01_hpac,time01_hrac,oper02ac,fuel02_galac,powr02_hpac,time02_hrac,oper03ac,fuel03_galac,powr03_hpac,time03_hrac,n_lbac,p2o5_lbac,k2o_lbac,lime_lbac,n_lbdt,p2o5_lbdt,k2o_lbdt,lime_lbdt,herb_lbac,insc_lbac,othr_lbac
HY.NT.04,Hay,NT,1,9,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,1,8,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,42,39,39,260,,,,,,,
HY.NT.04,Hay,NT,1,7,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,1,22,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,1,6,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,1,5,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,1,4,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,1,3,ESTC,4,Tractor 2wd 85 hp,1.774591837,85,0.336734694,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,1,2,ESTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,69,48,48,700,,,,,,,
HY.NT.04,Hay,NT,1,1,ESTC,4,Tractor 2wd 85 hp,0.205810651,85,0.039053254,,,,,,,,,,,,,,,,,2,,
HY.NT.04,Hay,NT,2,42,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,41,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,40,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,39,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,37,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,38,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,2,36,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,35,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,34,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,33,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,2,32,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,31,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,30,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,29,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,28,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,42,39,39,260,,,,,,,
HY.NT.04,Hay,NT,2,27,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,26,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,25,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,24,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,2,23,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,3,61,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,60,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,59,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,58,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,3,57,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,56,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,55,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,54,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,53,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,3,62,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,52,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,51,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,50,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,49,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,48,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,42,39,39,260,,,,,,,
HY.NT.04,Hay,NT,3,47,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,46,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,45,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,44,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,3,43,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,4,70,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,69,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,68,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,42,39,39,260,,,,,,,
HY.NT.04,Hay,NT,4,67,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,66,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,65,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,64,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,63,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,4,82,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,81,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,80,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,79,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,78,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,4,77,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,76,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,75,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,74,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,73,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,4,72,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,4,71,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,101,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,100,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,99,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,97,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,96,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,95,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,98,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,5,102,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,94,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,93,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.04,Hay,NT,5,92,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,91,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,90,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,89,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,88,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,42,39,39,260,,,,,,,
HY.NT.04,Hay,NT,5,87,HRVC,4,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,86,HRVC,4,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,85,HRVC,4,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,84,HRVC,4,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.04,Hay,NT,5,83,MNTC,4,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.05,Hay,NT,1,8,HRVC,5,Tractor 2wd 100 hp,2.578125,100,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,1,7,HRVC,5,Tractor 2wd 100 hp,0.761538462,100,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,1,6,HRVC,5,Tractor 2wd 100 hp,0.7734375,100,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,1,5,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,1,4,HRVC,5,Tractor 2wd 100 hp,1.03125,100,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,1,3,ESTC,5,Tractor 2wd 100 hp,1.515306122,100,0.336734694,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,1,2,ESTC,5,Tractor 2wd 85 hp,0.205810651,85,0.039053254,,,,,,,,,,,,,,,,,0.75,,
HY.NT.05,Hay,NT,1,1,ESTC,5,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,200,40,160,2000,,,,,,,
HY.NT.05,Hay,NT,2,20,HRVC,5,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,19,HRVC,5,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,18,HRVC,5,Tractor 2wd 85 hp,0.90578125,85,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,17,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,16,HRVC,5,Tractor 2wd 85 hp,1.207708333,85,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,15,HRVC,5,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,14,HRVC,5,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,13,HRVC,5,Tractor 2wd 85 hp,0.90578125,85,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,12,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,11,HRVC,5,Tractor 2wd 85 hp,1.207708333,85,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,2,10,MNTC,5,Tractor 2wd 85 hp,0.205810651,85,0.039053254,,,,,,,,,,,,,,,,,0.95,,
HY.NT.05,Hay,NT,2,9,MNTC,5,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,80,50,50,0,,,,,,,
HY.NT.05,Hay,NT,3,31,HRVC,5,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,30,HRVC,5,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,29,HRVC,5,Tractor 2wd 85 hp,0.90578125,85,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,28,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,27,HRVC,5,Tractor 2wd 85 hp,1.207708333,85,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,26,HRVC,5,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,25,HRVC,5,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,24,HRVC,5,Tractor 2wd 85 hp,0.90578125,85,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,23,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,22,HRVC,5,Tractor 2wd 85 hp,1.207708333,85,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,3,21,MNTC,5,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,80,50,50,0,,,,,,,
HY.NT.05,Hay,NT,4,43,HRVC,5,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,42,HRVC,5,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,41,HRVC,5,Tractor 2wd 85 hp,0.90578125,85,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,40,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,39,HRVC,5,Tractor 2wd 85 hp,1.207708333,85,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,38,HRVC,5,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,37,HRVC,5,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,36,HRVC,5,Tractor 2wd 85 hp,0.90578125,85,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,35,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,34,HRVC,5,Tractor 2wd 85 hp,1.207708333,85,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,4,33,MNTC,5,Tractor 2wd 85 hp,0.205810651,85,0.039053254,,,,,,,,,,,,,,,,,0.95,,
HY.NT.05,Hay,NT,4,32,MNTC,5,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,80,50,50,0,,,,,,,
HY.NT.05,Hay,NT,5,54,HRVC,5,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,53,HRVC,5,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,52,HRVC,5,Tractor 2wd 85 hp,0.90578125,85,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,51,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,50,HRVC,5,Tractor 2wd 85 hp,1.207708333,85,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,49,HRVC,5,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,48,HRVC,5,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,47,HRVC,5,Tractor 2wd 85 hp,0.90578125,85,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,46,HRVC,5,Tractor 2wd 85 hp,1.358671875,85,0.2578125,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,45,HRVC,5,Tractor 2wd 85 hp,1.207708333,85,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.05,Hay,NT,5,44,MNTC,5,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,80,50,50,0,,,,,,,
HY.NT.06,Hay,NT,1,21,HRVC,6,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,20,HRVC,6,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,19,HRVC,6,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,17,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,16,HRVC,6,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,15,HRVC,6,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,14,HRVC,6,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,13,MNTC,6,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.06,Hay,NT,1,12,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,11,HRVC,6,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,18,MNTC,6,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.06,Hay,NT,1,22,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,10,HRVC,6,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,9,HRVC,6,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,8,MNTC,6,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,42,39,39,260,,,,,,,
HY.NT.06,Hay,NT,1,7,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,6,HRVC,6,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,5,HRVC,6,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,4,HRVC,6,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,3,ESTC,6,Tractor 2wd 85 hp,1.774591837,85,0.336734694,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,1,2,ESTC,6,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,69,48,48,700,,,,,,,
HY.NT.06,Hay,NT,1,1,ESTC,6,Tractor 2wd 85 hp,0.205810651,85,0.039053254,,,,,,,,,,,,,,,,,2,,
HY.NT.06,Hay,NT,2,41,HRVC,6,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,40,HRVC,6,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,39,HRVC,6,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,37,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,36,HRVC,6,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,35,HRVC,6,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,38,MNTC,6,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.06,Hay,NT,2,42,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,34,HRVC,6,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,33,MNTC,6,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.06,Hay,NT,2,32,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,31,HRVC,6,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,30,HRVC,6,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,29,HRVC,6,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,28,MNTC,6,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,42,39,39,260,,,,,,,
HY.NT.06,Hay,NT,2,27,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,26,HRVC,6,Tractor 2wd 85 hp,0.891846154,85,0.169230769,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,25,HRVC,6,Tractor 2wd 55 hp,0.58609375,55,0.171875,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,24,HRVC,6,Tractor 2wd 55 hp,0.781458333,55,0.229166667,,,,,,,,,,,,,,,,,,,
HY.NT.06,Hay,NT,2,23,MNTC,6,Tractor 2wd 85 hp,0.460079365,85,0.087301587,,,,,,,,,66,0,0,0,,,,,,,
HY.NT.06,Hay,NT,3,62,HRVC,6,Tractor 2wd 85 hp,3.019270833,85,0.572916667,,,,,,,,,,,,,,,,,,,
