feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
corn grain,conventional tillage,9,1,maintenance,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn stover,conventional tillage,9,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,conventional tillage,9,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,conventional tillage,9,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,conventional tillage,9,1,maintenance,tractor 2wd 135 hp,135,time,0.105769231,hour,acre
corn stover,conventional tillage,9,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,conventional tillage,9,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,conventional tillage,9,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,conventional tillage,9,1,maintenance,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn grain,conventional tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,conventional tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn grain,conventional tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.074660634,hour,acre
corn grain,conventional tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn grain,conventional tillage,10,1,maintenance,tractor 2wd 135 hp,135,time,0.294642857,hour,acre
corn stover,conventional tillage,10,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,conventional tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.178571429,hour,acre
corn grain,conventional tillage,10,1,maintenance,tractor 2wd 135 hp,135,time,0.294642857,hour,acre
corn grain,conventional tillage,10,1,maintenance,tractor 2wd 135 hp,135,time,0.075102412,hour,acre
corn grain,conventional tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,conventional tillage,10,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,conventional tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.147058824,hour,acre
corn stover,conventional tillage,10,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,conventional tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.149321267,hour,acre
corn stover,conventional tillage,10,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,conventional tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.149321267,hour,acre
corn grain,conventional tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.234375,hour,acre
corn grain,conventional tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.234375,hour,acre
corn grain,conventional tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.075102412,hour,acre
corn grain,conventional tillage,11,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn stover,conventional tillage,11,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,conventional tillage,11,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,conventional tillage,11,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn grain,conventional tillage,11,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,conventional tillage,11,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
corn stover,conventional tillage,11,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,conventional tillage,11,1,establishment,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn grain,conventional tillage,11,1,establishment,tractor 2wd 175 hp,175,time,0.178571429,hour,acre
corn grain,conventional tillage,11,1,maintenance,tractor 2wd 205 hp,205,time,0.12810559,hour,acre
corn grain,conventional tillage,11,1,establishment,tractor 2wd 175 hp,175,time,0.081845238,hour,acre
corn stover,conventional tillage,11,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,conventional tillage,11,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
corn grain,conventional tillage,12,1,maintenance,tractor 2wd 85 hp,85,time,0.039053254,hour,acre
corn stover,conventional tillage,12,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,conventional tillage,12,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,conventional tillage,12,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,conventional tillage,12,1,establishment,tractor 2wd 135 hp,135,time,0.038823529,hour,acre
corn grain,conventional tillage,12,1,establishment,tractor 2wd 175 hp,175,time,0.261904762,hour,acre
corn grain,conventional tillage,12,1,maintenance,tractor 2wd 135 hp,135,time,0.12810559,hour,acre
corn grain,conventional tillage,12,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,conventional tillage,12,1,establishment,tractor 2wd 85 hp,85,time,0.087301587,hour,acre
corn grain,conventional tillage,12,1,establishment,tractor 2wd 175 hp,175,time,0.261904762,hour,acre
corn grain,conventional tillage,12,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
corn grain,conventional tillage,12,1,establishment,tractor 2wd 175 hp,175,time,0.074660634,hour,acre
corn stover,conventional tillage,13,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,conventional tillage,13,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,conventional tillage,13,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,conventional tillage,13,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,conventional tillage,13,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,conventional tillage,13,1,maintenance,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,conventional tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.134803922,hour,acre
corn grain,conventional tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.1,hour,acre
corn grain,conventional tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.134803922,hour,acre
corn grain,conventional tillage,13,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,conventional tillage,13,1,establishment,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn grain,conventional tillage,13,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,conventional tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.163690476,hour,acre
corn stover,no tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,no tillage,1,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn stover,no tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,no tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,no tillage,1,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,no tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
corn grain,no tillage,1,1,maintenance,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
corn stover,no tillage,2,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,no tillage,2,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,no tillage,2,1,maintenance,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn stover,no tillage,2,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,2,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,no tillage,2,1,establishment,tractor 2wd 175 hp,175,time,0.261904762,hour,acre
corn grain,no tillage,2,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn grain,no tillage,2,1,establishment,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn stover,no tillage,3,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn grain,no tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn grain,no tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn stover,no tillage,3,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,no tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn grain,no tillage,3,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn stover,no tillage,3,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,no tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn stover,no tillage,4,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,no tillage,4,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,4,1,maintenance,tractor 2wd 100 hp,100,time,0.105769231,hour,acre
corn grain,no tillage,4,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn stover,no tillage,4,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,no tillage,4,1,establishment,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn grain,no tillage,4,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,no tillage,4,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn stover,no tillage,5,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,no tillage,5,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,no tillage,5,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn stover,no tillage,5,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,no tillage,5,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,5,1,maintenance,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
corn grain,no tillage,5,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,no tillage,5,1,establishment,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,no tillage,5,1,establishment,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,no tillage,5,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
corn grain,no tillage,6,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,no tillage,6,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn stover,no tillage,6,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,no tillage,6,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,no tillage,6,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,no tillage,6,1,maintenance,tractor 2wd 100 hp,100,time,0.065088757,hour,acre
corn grain,no tillage,6,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,no tillage,6,1,establishment,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,no tillage,6,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
corn stover,no tillage,7,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,no tillage,7,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,no tillage,7,1,maintenance,tractor 2wd 205 hp,205,time,0.039053254,hour,acre
corn grain,no tillage,7,1,establishment,tractor 2wd 290 hp,290,time,0.261904762,hour,acre
corn stover,no tillage,7,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,no tillage,7,1,establishment,tractor 2wd 205 hp,205,time,0.039053254,hour,acre
corn grain,no tillage,7,1,establishment,tractor 2wd 205 hp,205,time,0.087301587,hour,acre
corn grain,no tillage,7,1,establishment,tractor 2wd 205 hp,205,time,0.087301587,hour,acre
corn stover,no tillage,7,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,8,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn stover,no tillage,8,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,no tillage,8,1,maintenance,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn stover,no tillage,8,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,no tillage,8,1,maintenance,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn grain,no tillage,8,1,establishment,tractor 2wd 135 hp,135,time,0.105769231,hour,acre
corn grain,no tillage,8,1,establishment,tractor 2wd 135 hp,135,time,0.261904762,hour,acre
corn grain,no tillage,8,1,establishment,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn stover,no tillage,8,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,9,1,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
corn stover,no tillage,9,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,no tillage,9,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,no tillage,9,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,no tillage,9,1,maintenance,tractor 2wd 55 hp,55,time,0.087301587,hour,acre
corn grain,no tillage,9,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,no tillage,9,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
corn grain,no tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,no tillage,10,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn stover,no tillage,10,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,no tillage,10,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,no tillage,10,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,10,1,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
corn grain,no tillage,10,1,establishment,tractor 2wd 160 hp,160,time,0.200097017,hour,acre
corn grain,no tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,no tillage,10,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
corn stover,no tillage,11,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,no tillage,11,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,no tillage,11,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,11,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,no tillage,11,1,establishment,tractor 2wd 160 hp,160,time,0.200097017,hour,acre
corn grain,no tillage,11,1,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
corn grain,no tillage,11,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
corn grain,no tillage,11,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn stover,no tillage,12,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,no tillage,12,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,12,1,establishment,tractor 2wd 160 hp,160,time,0.200097017,hour,acre
corn grain,no tillage,12,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
corn grain,no tillage,12,1,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
corn grain,no tillage,12,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,no tillage,12,1,establishment,tractor 2wd 85 hp,85,time,0.087301587,hour,acre
corn stover,no tillage,12,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,no tillage,13,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,no tillage,13,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,no tillage,13,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,no tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.200097017,hour,acre
corn stover,no tillage,13,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,no tillage,13,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,no tillage,13,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,no tillage,13,1,maintenance,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn grain,no tillage,13,1,maintenance,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
cotton,conventional tillage,3,1,harvest,cotton picker,390,time,0.286458333,hour,acre
cotton,conventional tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,conventional tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,conventional tillage,3,1,maintenance,tractor 2wd 175 hp,175,time,0.12810559,hour,acre
cotton,conventional tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,conventional tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
