feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
willow,conventional tillage,1,13,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,conventional tillage,1,13,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,conventional tillage,1,16,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,conventional tillage,1,16,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,conventional tillage,1,16,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,conventional tillage,1,19,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,conventional tillage,1,19,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,conventional tillage,1,19,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,conventional tillage,1,22,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,conventional tillage,1,22,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,conventional tillage,1,22,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 160 hp,160,diesel,2.880523732,gallon,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,nitrogen,150,pound,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,conventional tillage,1,16,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,conventional tillage,1,19,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,conventional tillage,1,22,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,p2o5,60,pound,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,p2o5,62,pound,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 135 hp,135,p2o5,40,pound,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,conventional tillage,1,16,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,conventional tillage,1,19,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,conventional tillage,1,22,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,k2o,120,pound,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,k2o,50,pound,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 135 hp,135,k2o,80,pound,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,conventional tillage,1,16,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,conventional tillage,1,19,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,conventional tillage,1,22,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,lime,2000,pound,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,lime,2000,pound,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,lime,2000,pound,acre
miscanthus,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,3,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,5,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,6,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,8,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,9,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,11,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,12,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,14,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,conventional tillage,1,15,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
switchgrass,no tillage,1,2,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
switchgrass,no tillage,1,3,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
switchgrass,no tillage,1,4,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
switchgrass,no tillage,1,5,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
switchgrass,no tillage,1,6,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
switchgrass,no tillage,1,7,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
switchgrass,no tillage,1,8,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
switchgrass,no tillage,1,9,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
switchgrass,no tillage,1,10,maintenance,tractor 2wd 55 hp,55,nitrogen,10,pound,dry short ton
miscanthus,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,3,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,5,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,6,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,8,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,9,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,11,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,12,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,14,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,conventional tillage,1,15,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
switchgrass,no tillage,1,2,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
switchgrass,no tillage,1,3,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
switchgrass,no tillage,1,4,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
switchgrass,no tillage,1,5,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
switchgrass,no tillage,1,6,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
switchgrass,no tillage,1,7,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
switchgrass,no tillage,1,8,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
switchgrass,no tillage,1,9,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
switchgrass,no tillage,1,10,maintenance,tractor 2wd 55 hp,55,p2o5,4,pound,dry short ton
miscanthus,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,3,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,5,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,6,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,8,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,9,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,11,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,12,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,14,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,conventional tillage,1,15,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
switchgrass,no tillage,1,2,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
switchgrass,no tillage,1,3,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
switchgrass,no tillage,1,4,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
switchgrass,no tillage,1,5,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
switchgrass,no tillage,1,6,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
switchgrass,no tillage,1,7,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
switchgrass,no tillage,1,8,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
switchgrass,no tillage,1,9,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
switchgrass,no tillage,1,10,maintenance,tractor 2wd 55 hp,55,k2o,14,pound,dry short ton
biomass sorghum,conventional tillage,1,1,maintenance,tractor 2wd 55 hp,55,herbicide,1.375,pound,acre
biomass sorghum,conventional tillage,1,1,maintenance,tractor 2wd 55 hp,55,herbicide,0.988,pound,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,2.242,pound,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,2.25,pound,acre
miscanthus,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,herbicide,2.014,pound,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,0.988,pound,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,0.5,pound,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,1.5,pound,acre
switchgrass,no tillage,1,2,maintenance,tractor 2wd 55 hp,55,herbicide,0.988,pound,acre
switchgrass,no tillage,1,5,maintenance,tractor 2wd 55 hp,55,herbicide,0.988,pound,acre
switchgrass,no tillage,1,8,maintenance,tractor 2wd 55 hp,55,herbicide,0.988,pound,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,1.709375,pound,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,0.75,pound,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,0.75,pound,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,herbicide,0.75,pound,acre
forest whole tree,no tillage,northeast,1,establishment,burn and hand plant,,diesel,1,gallon,acre
forest whole tree,no tillage,northeast,1,establishment,d6 crawler tractor,200,diesel,5.6,gallon,acre
forest residues,no tillage,northeast,1,harvest,loader (medium),174,diesel,0.4134,gallon,dry short ton
forest residues,no tillage,northeast,1,harvest,loader (large),174,diesel,0.2315,gallon,dry short ton
forest whole tree,no tillage,northeast,1,harvest,feller buncher (medium),180,diesel,0.2381,gallon,dry short ton
forest whole tree,no tillage,northeast,1,harvest,feller buncher (large),215,diesel,0.1952,gallon,dry short ton
forest residues,no tillage,northeast,1,harvest,whole tree chipper (medium),450,diesel,0.225,gallon,dry short ton
forest residues,no tillage,northeast,1,harvest,whole tree chipper (large),750,diesel,0.2812,gallon,dry short ton
forest whole tree,no tillage,northeast,1,harvest,grapple skidder (medium),130,diesel,0.6362,gallon,dry short ton
forest whole tree,no tillage,northeast,1,harvest,grapple skidder (large),155,diesel,0.6322,gallon,dry short ton
forest whole tree,no tillage,northeast,1,harvest,loader (medium),174,diesel,0.4134,gallon,dry short ton
forest whole tree,no tillage,northeast,1,harvest,loader (large),174,diesel,0.2315,gallon,dry short ton
forest whole tree,no tillage,northeast,1,harvest,whole tree chipper (medium),450,diesel,0.225,gallon,dry short ton
forest whole tree,no tillage,northeast,1,harvest,whole tree chipper (large),750,diesel,0.2812,gallon,dry short ton
forest whole tree,no tillage,northeast,1,establishment,d6 crawler tractor,200,time,0.25,hour,acre
forest residues,no tillage,northeast,1,harvest,loader (medium),174,time,0.081017581,hour,dry short ton
forest residues,no tillage,northeast,1,harvest,loader (large),174,time,0.150534397,hour,dry short ton
forest whole tree,no tillage,northeast,1,harvest,feller buncher (medium),180,time,0.064817215,hour,dry short ton
forest whole tree,no tillage,northeast,1,harvest,feller buncher (large),215,time,0.054013179,hour,dry short ton
forest residues,no tillage,northeast,1,harvest,whole tree chipper (medium),450,time,0.032666928,hour,dry short ton
forest residues,no tillage,northeast,1,harvest,whole tree chipper (large),750,time,0.024500196,hour,dry short ton
forest whole tree,no tillage,northeast,1,harvest,grapple skidder (medium),130,time,0.259268862,hour,dry short ton
forest whole tree,no tillage,northeast,1,harvest,grapple skidder (large),155,time,0.216076059,hour,dry short ton
forest whole tree,no tillage,northeast,1,harvest,loader (medium),174,time,0.081017581,hour,dry short ton
forest whole tree,no tillage,northeast,1,harvest,loader (large),174,time,0.150534397,hour,dry short ton
forest whole tree,no tillage,northeast,1,harvest,whole tree chipper (medium),450,time,0.032666928,hour,dry short ton
forest whole tree,no tillage,northeast,1,harvest,whole tree chipper (large),750,time,0.024500196,hour,dry short ton
forest whole tree,no tillage,northeast,1,establishment,burn and hand plant,,nitrogen,40,pound,acre
forest whole tree,no tillage,northeast,1,establishment,d6 crawler tractor,200,nitrogen,40,pound,acre
forest whole tree,no tillage,northeast,1,establishment,burn and hand plant,,p2o5,25,pound,acre
forest whole tree,no tillage,northeast,1,establishment,d6 crawler tractor,200,p2o5,25,pound,acre
forest whole tree,no tillage,northeast,1,establishment,burn and hand plant,,k2o,0,pound,acre
forest whole tree,no tillage,northeast,1,establishment,d6 crawler tractor,200,k2o,0,pound,acre
forest whole tree,no tillage,northeast,1,establishment,burn and hand plant,,lime,0,pound,acre
forest whole tree,no tillage,northeast,1,establishment,d6 crawler tractor,200,lime,0,pound,acre
forest whole tree,no tillage,northeast,1,establishment,burn and hand plant,,herbicide,0.1875,pound,acre
forest whole tree,no tillage,northeast,1,establishment,d6 crawler tractor,200,herbicide,0.1875,pound,acre
barley straw,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
barley straw,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
barley,reduced tillage,1,1,harvest,combine (2wd),390,time,0.218253968,hour,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.280612245,hour,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
barley,reduced tillage,1,1,maintenance,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.161132813,hour,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.074660634,hour,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,time,0.161132813,hour,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,time,0.261904762,hour,acre
corn grain,reduced tillage,1,1,establishment,tractor 4wd 205 hp,205,time,0.114583333,hour,acre
corn grain,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
corn stover,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,time,0.039053254,hour,acre
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,time,0.039053254,hour,acre
corn grain,reduced tillage,1,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,1,1,maintenance,tractor 4wd 205 hp,205,time,0.087301587,hour,acre
corn stover,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,time,0.130952381,hour,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,time,0.184151786,hour,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,time,0.342039801,hour,acre
hay,reduced tillage,1,1,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,2,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,2,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,2,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,3,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,3,maintenance,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,time,0.169230769,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,time,0.572916667,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 85 hp,85,time,0.2578125,hour,acre
hay,reduced tillage,1,4,harvest,tractor 2wd 100 hp,100,time,0.229166667,hour,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
hay,reduced tillage,1,4,maintenance,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
oat,reduced tillage,1,1,harvest,combine (2wd),390,time,0.218253968,hour,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.280612245,hour,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.161132813,hour,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.074660634,hour,acre
oat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
soybean,reduced tillage,1,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.280612245,hour,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.161132813,hour,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,time,0.074660634,hour,acre
soybean,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
wheat straw,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
wheat straw,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
wheat,reduced tillage,1,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
wheat,reduced tillage,1,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.130952381,hour,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.161132813,hour,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.161132813,hour,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.074660634,hour,acre
wheat,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
oat,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.121323529,hour,acre
barley straw,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
barley straw,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
barley,reduced tillage,1,1,harvest,combine (2wd),390,diesel,3.830357143,gallon,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 175 hp,175,diesel,2.209821429,gallon,acre
barley,reduced tillage,1,1,establishment,tractor 2wd 100 hp,100,diesel,0.392857143,gallon,acre
barley,reduced tillage,1,1,maintenance,tractor 2wd 135 hp,135,diesel,0.530357143,gallon,acre
