feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,31181,29027,north central,harvested,329.3,dry short ton,
forest residues,no tillage,32005,06065,inland west,harvested,43.7,dry short ton,
forest residues,no tillage,33001,25017,northeast,harvested,667.1,dry short ton,
forest residues,no tillage,33003,25009,northeast,harvested,1488.6,dry short ton,
forest residues,no tillage,33005,25017,northeast,harvested,1751.3,dry short ton,
forest residues,no tillage,33007,25003,northeast,harvested,1369.6,dry short ton,
forest residues,no tillage,33009,36047,northeast,harvested,2197.5,dry short ton,
forest residues,no tillage,33011,25017,northeast,harvested,2160.8,dry short ton,
forest residues,no tillage,33013,25017,northeast,harvested,1708.1,dry short ton,
forest residues,no tillage,33015,25009,northeast,harvested,1331.2,dry short ton,
forest residues,no tillage,33017,25017,northeast,harvested,650.3,dry short ton,
forest residues,no tillage,33019,42003,northeast,harvested,1061.3,dry short ton,
forest residues,no tillage,34005,34017,northeast,harvested,1165,dry short ton,
forest residues,no tillage,34021,36047,northeast,harvested,37.9,dry short ton,
forest residues,no tillage,34023,36085,northeast,harvested,157.6,dry short ton,
forest residues,no tillage,34025,36047,northeast,harvested,297.5,dry short ton,
forest residues,no tillage,34029,34017,northeast,harvested,2166.5,dry short ton,
forest residues,no tillage,34031,34017,northeast,harvested,21.6,dry short ton,
forest residues,no tillage,34037,34017,northeast,harvested,291.6,dry short ton,
forest residues,no tillage,35006,48279,inland west,harvested,3065.7,dry short ton,
forest residues,no tillage,35007,35009,inland west,harvested,1042,dry short ton,
forest residues,no tillage,35031,06065,inland west,harvested,807.3,dry short ton,
forest residues,no tillage,35033,08031,inland west,harvested,259.5,dry short ton,
forest residues,no tillage,35039,08031,inland west,harvested,9882.9,dry short ton,
forest residues,no tillage,35043,48441,inland west,harvested,4868,dry short ton,
forest residues,no tillage,35045,08031,inland west,harvested,88.8,dry short ton,
forest residues,no tillage,35047,08031,inland west,harvested,1908.7,dry short ton,
forest residues,no tillage,35049,08063,inland west,harvested,385.9,dry short ton,
forest residues,no tillage,35055,48279,inland west,harvested,2119,dry short ton,
forest residues,no tillage,35057,48439,inland west,harvested,416,dry short ton,
forest residues,no tillage,35061,31157,inland west,harvested,447,dry short ton,
forest residues,no tillage,36001,25003,northeast,harvested,800.8,dry short ton,
forest residues,no tillage,36003,36117,northeast,harvested,659.2,dry short ton,
forest residues,no tillage,36007,25009,northeast,harvested,536.8,dry short ton,
forest residues,no tillage,36009,39151,northeast,harvested,130.9,dry short ton,
forest residues,no tillage,36015,25009,northeast,harvested,674.5,dry short ton,
forest residues,no tillage,36017,25009,northeast,harvested,532.3,dry short ton,
forest residues,no tillage,36019,36117,northeast,harvested,156.4,dry short ton,
forest residues,no tillage,36025,36117,northeast,harvested,364.2,dry short ton,
forest residues,no tillage,36027,34017,northeast,harvested,575.1,dry short ton,
forest residues,no tillage,36029,39061,northeast,harvested,270.9,dry short ton,
forest residues,no tillage,36031,25003,northeast,harvested,460,dry short ton,
forest residues,no tillage,36033,25009,northeast,harvested,57.1,dry short ton,
forest residues,no tillage,36035,36117,northeast,harvested,702.3,dry short ton,
forest residues,no tillage,36037,36117,northeast,harvested,244.9,dry short ton,
forest residues,no tillage,36039,25003,northeast,harvested,504.9,dry short ton,
forest residues,no tillage,36041,36085,northeast,harvested,39.6,dry short ton,
forest residues,no tillage,36045,36117,northeast,harvested,1409.5,dry short ton,
forest residues,no tillage,36049,39139,northeast,harvested,2631.1,dry short ton,
forest residues,no tillage,36051,36117,northeast,harvested,43.6,dry short ton,
forest residues,no tillage,36053,39139,northeast,harvested,186.1,dry short ton,
forest residues,no tillage,36065,25003,northeast,harvested,311.6,dry short ton,
forest residues,no tillage,36075,36117,northeast,harvested,210.2,dry short ton,
forest residues,no tillage,36077,26091,northeast,harvested,282.1,dry short ton,
forest residues,no tillage,36083,25003,northeast,harvested,476.4,dry short ton,
forest residues,no tillage,36089,25003,northeast,harvested,3999.2,dry short ton,
forest residues,no tillage,36091,25003,northeast,harvested,551.3,dry short ton,
forest residues,no tillage,36095,26099,northeast,harvested,100.8,dry short ton,
forest residues,no tillage,36097,36117,northeast,harvested,252.6,dry short ton,
forest residues,no tillage,36101,36117,northeast,harvested,726.4,dry short ton,
forest residues,no tillage,36103,36047,northeast,harvested,198.6,dry short ton,
forest residues,no tillage,36105,34017,northeast,harvested,148.8,dry short ton,
forest residues,no tillage,36109,25003,northeast,harvested,193.3,dry short ton,
forest residues,no tillage,36111,34017,northeast,harvested,362.1,dry short ton,
forest residues,no tillage,36113,25003,northeast,harvested,594,dry short ton,
forest residues,no tillage,36115,25003,northeast,harvested,640.4,dry short ton,
forest residues,no tillage,36123,36117,northeast,harvested,156.3,dry short ton,
forest residues,no tillage,37001,47039,south,harvested,911.7,dry short ton,
forest residues,no tillage,37003,21059,south,harvested,682.4,dry short ton,
forest residues,no tillage,37007,21191,south,harvested,1194.7,dry short ton,
forest residues,no tillage,37009,26099,south,harvested,621,dry short ton,
forest residues,no tillage,37011,42049,south,harvested,412.7,dry short ton,
forest residues,no tillage,37013,25009,south,harvested,2088.8,dry short ton,
forest residues,no tillage,37015,36085,south,harvested,3221.9,dry short ton,
forest residues,no tillage,37017,37019,south,harvested,8914.5,dry short ton,
forest residues,no tillage,37019,37019,south,harvested,5670.8,dry short ton,
forest residues,no tillage,37021,45045,south,harvested,828.1,dry short ton,
forest residues,no tillage,37023,45045,south,harvested,2824.2,dry short ton,
forest residues,no tillage,37025,12023,south,harvested,699.6,dry short ton,
forest residues,no tillage,37027,01067,south,harvested,1726.2,dry short ton,
forest residues,no tillage,37029,34017,south,harvested,1210.9,dry short ton,
forest residues,no tillage,37031,39061,south,harvested,931.8,dry short ton,
forest residues,no tillage,37033,12105,south,harvested,2171.8,dry short ton,
forest residues,no tillage,37035,12023,south,harvested,798.9,dry short ton,
forest residues,no tillage,37037,36047,south,harvested,2981.6,dry short ton,
forest residues,no tillage,37039,13213,south,harvested,1116.5,dry short ton,
forest residues,no tillage,37043,13213,south,harvested,312.5,dry short ton,
forest residues,no tillage,37045,45045,south,harvested,724.7,dry short ton,
forest residues,no tillage,37047,37019,south,harvested,5931.7,dry short ton,
forest residues,no tillage,37049,13319,south,harvested,1189.8,dry short ton,
forest residues,no tillage,37051,37019,south,harvested,3250.1,dry short ton,
forest residues,no tillage,37053,42007,south,harvested,129.1,dry short ton,
forest residues,no tillage,37055,42041,south,harvested,1802.8,dry short ton,
forest residues,no tillage,37057,18171,south,harvested,1567.4,dry short ton,
forest residues,no tillage,37059,36117,south,harvested,373.6,dry short ton,
forest residues,no tillage,37061,37019,south,harvested,4749.8,dry short ton,
forest residues,no tillage,37063,13213,south,harvested,1649.1,dry short ton,
forest residues,no tillage,37065,39061,south,harvested,2317.5,dry short ton,
forest residues,no tillage,37067,34017,south,harvested,1492.5,dry short ton,
forest residues,no tillage,37069,42049,south,harvested,2421.6,dry short ton,
forest residues,no tillage,37071,01067,south,harvested,1047.9,dry short ton,
forest residues,no tillage,37073,01071,south,harvested,627.2,dry short ton,
forest residues,no tillage,37075,01067,south,harvested,312.1,dry short ton,
forest residues,no tillage,37077,01073,south,harvested,2255,dry short ton,
forest residues,no tillage,37079,45003,south,harvested,192.4,dry short ton,
forest residues,no tillage,37081,13319,south,harvested,2685.1,dry short ton,
forest residues,no tillage,37083,13063,south,harvested,3030.9,dry short ton,
forest residues,no tillage,37085,36047,south,harvested,3249,dry short ton,
forest residues,no tillage,37087,45045,south,harvested,757.5,dry short ton,
forest residues,no tillage,37089,45045,south,harvested,119,dry short ton,
forest residues,no tillage,37091,42049,south,harvested,2526.6,dry short ton,
forest residues,no tillage,37093,01099,south,harvested,3337,dry short ton,
forest residues,no tillage,37095,21191,south,harvested,3051.4,dry short ton,
forest residues,no tillage,37097,42007,south,harvested,78.2,dry short ton,
forest residues,no tillage,37099,45045,south,harvested,416.7,dry short ton,
forest residues,no tillage,37101,39151,south,harvested,4264.5,dry short ton,
forest residues,no tillage,37103,25003,south,harvested,2014.2,dry short ton,
forest residues,no tillage,37105,47037,south,harvested,1177,dry short ton,
forest residues,no tillage,37107,21191,south,harvested,501.9,dry short ton,
forest residues,no tillage,01001,01073,south,production,9363.7,dry short ton,
forest residues,no tillage,01003,01099,south,production,34269.1,dry short ton,
forest residues,no tillage,01005,01067,south,production,16351.8,dry short ton,
forest residues,no tillage,01007,01073,south,production,36507.6,dry short ton,
forest residues,no tillage,01009,01073,south,production,26590.9,dry short ton,
forest residues,no tillage,01011,01067,south,production,13314.8,dry short ton,
forest residues,no tillage,01013,01099,south,production,10300.2,dry short ton,
forest residues,no tillage,01015,13115,south,production,23491.8,dry short ton,
forest residues,no tillage,01017,13063,south,production,34128.6,dry short ton,
forest residues,no tillage,01019,01071,south,production,33897.8,dry short ton,
forest residues,no tillage,01021,01073,south,production,37822.1,dry short ton,
forest residues,no tillage,01023,01099,south,production,20484.8,dry short ton,
forest residues,no tillage,01025,01099,south,production,50925.2,dry short ton,
forest residues,no tillage,01027,01073,south,production,37454,dry short ton,
forest residues,no tillage,01029,13115,south,production,33717.2,dry short ton,
forest residues,no tillage,01031,01067,south,production,7252.6,dry short ton,
forest residues,no tillage,01033,47039,south,production,4582.6,dry short ton,
forest residues,no tillage,01035,01099,south,production,21403.7,dry short ton,
forest residues,no tillage,01037,01073,south,production,49535,dry short ton,
forest residues,no tillage,01039,01099,south,production,28235.1,dry short ton,
forest residues,no tillage,01041,01067,south,production,13053.8,dry short ton,
forest residues,no tillage,01043,01083,south,production,23079.8,dry short ton,
forest residues,no tillage,01045,01067,south,production,34446.6,dry short ton,
forest residues,no tillage,01047,01099,south,production,3315.6,dry short ton,
