feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,51159,42007,south,harvested,419.7,dry short ton,
forest residues,no tillage,51161,42041,south,harvested,2023.2,dry short ton,
forest residues,no tillage,51163,01083,south,harvested,6135,dry short ton,
forest residues,no tillage,51165,39151,south,harvested,1896.6,dry short ton,
forest residues,no tillage,51167,13261,south,harvested,399.8,dry short ton,
forest residues,no tillage,51169,26099,south,harvested,1066.5,dry short ton,
forest residues,no tillage,51171,26091,south,harvested,1432.4,dry short ton,
forest residues,no tillage,51173,13115,south,harvested,1574.3,dry short ton,
forest residues,no tillage,51175,25017,south,harvested,2543.7,dry short ton,
forest residues,no tillage,51177,18065,south,harvested,1992.3,dry short ton,
forest residues,no tillage,51179,42041,south,harvested,445.7,dry short ton,
forest residues,no tillage,51181,36085,south,harvested,941.8,dry short ton,
forest residues,no tillage,51183,26091,south,harvested,3697,dry short ton,
forest residues,no tillage,51185,13319,south,harvested,765.4,dry short ton,
forest residues,no tillage,51187,42003,south,harvested,150.7,dry short ton,
forest residues,no tillage,51191,05107,south,harvested,1568.7,dry short ton,
forest residues,no tillage,51193,26099,south,harvested,1245.9,dry short ton,
forest residues,no tillage,51195,01071,south,harvested,743.1,dry short ton,
forest residues,no tillage,51197,01065,south,harvested,998,dry short ton,
forest residues,no tillage,51199,13319,south,harvested,581.6,dry short ton,
forest residues,no tillage,51550,12023,south,harvested,660,dry short ton,
forest residues,no tillage,51800,13261,south,harvested,1692.4,dry short ton,
forest residues,no tillage,51810,34017,south,harvested,716,dry short ton,
forest residues,no tillage,54001,36117,northeast,harvested,5.9,dry short ton,
forest residues,no tillage,54003,39139,northeast,harvested,1113.9,dry short ton,
forest residues,no tillage,54005,13319,northeast,harvested,561.8,dry short ton,
forest residues,no tillage,54007,45049,northeast,harvested,199.8,dry short ton,
forest residues,no tillage,54009,42007,northeast,harvested,1.9,dry short ton,
forest residues,no tillage,54011,45003,northeast,harvested,63.5,dry short ton,
forest residues,no tillage,54013,47037,northeast,harvested,200.3,dry short ton,
forest residues,no tillage,54015,17197,northeast,harvested,238.1,dry short ton,
forest residues,no tillage,54017,36117,northeast,harvested,1,dry short ton,
forest residues,no tillage,54019,01067,northeast,harvested,342.8,dry short ton,
forest residues,no tillage,54021,01067,northeast,harvested,315.5,dry short ton,
forest residues,no tillage,54023,21191,northeast,harvested,2726.2,dry short ton,
forest residues,no tillage,54025,55079,northeast,harvested,2984.7,dry short ton,
forest residues,no tillage,54027,47037,northeast,harvested,730.2,dry short ton,
forest residues,no tillage,54031,01083,northeast,harvested,915.7,dry short ton,
forest residues,no tillage,54033,21059,northeast,harvested,3.4,dry short ton,
forest residues,no tillage,54035,01083,northeast,harvested,477.3,dry short ton,
forest residues,no tillage,54037,13319,northeast,harvested,399.2,dry short ton,
forest residues,no tillage,54039,17119,northeast,harvested,345.1,dry short ton,
forest residues,no tillage,54041,13319,northeast,harvested,96.8,dry short ton,
forest residues,no tillage,54045,17119,northeast,harvested,183.5,dry short ton,
forest residues,no tillage,54047,45049,northeast,harvested,201.6,dry short ton,
forest residues,no tillage,54049,42003,northeast,harvested,3.5,dry short ton,
forest residues,no tillage,54051,42003,northeast,harvested,3.4,dry short ton,
forest residues,no tillage,54053,01099,northeast,harvested,435.5,dry short ton,
forest residues,no tillage,54055,45049,northeast,harvested,203.5,dry short ton,
forest residues,no tillage,54057,26091,northeast,harvested,1397.8,dry short ton,
forest residues,no tillage,54063,42007,northeast,harvested,504.4,dry short ton,
forest residues,no tillage,54065,26159,northeast,harvested,1482.3,dry short ton,
forest residues,no tillage,54067,01065,northeast,harvested,1010.8,dry short ton,
forest residues,no tillage,54069,42003,northeast,harvested,3.4,dry short ton,
forest residues,no tillage,54071,17197,northeast,harvested,1680.5,dry short ton,
forest residues,no tillage,54073,17183,northeast,harvested,320.9,dry short ton,
forest residues,no tillage,54075,55079,northeast,harvested,904.1,dry short ton,
forest residues,no tillage,54077,42003,northeast,harvested,0.8,dry short ton,
forest residues,no tillage,54081,18065,northeast,harvested,136.9,dry short ton,
forest residues,no tillage,54083,25003,northeast,harvested,5459.7,dry short ton,
forest residues,no tillage,54085,18171,northeast,harvested,706.1,dry short ton,
forest residues,no tillage,54087,17183,northeast,harvested,200.3,dry short ton,
forest residues,no tillage,54089,55079,northeast,harvested,122.3,dry short ton,
forest residues,no tillage,54093,26159,northeast,harvested,1379.6,dry short ton,
forest residues,no tillage,54095,36117,northeast,harvested,329,dry short ton,
forest residues,no tillage,54097,21191,northeast,harvested,2,dry short ton,
forest residues,no tillage,54099,01067,northeast,harvested,1071.3,dry short ton,
forest residues,no tillage,54101,42049,northeast,harvested,1355,dry short ton,
forest residues,no tillage,54103,42003,northeast,harvested,5.5,dry short ton,
forest residues,no tillage,54105,39061,northeast,harvested,5.2,dry short ton,
forest residues,no tillage,54107,01073,northeast,harvested,297.7,dry short ton,
forest residues,no tillage,55001,55025,north central,harvested,1511.6,dry short ton,
forest residues,no tillage,55003,21059,north central,harvested,7973.7,dry short ton,
forest residues,no tillage,55005,26099,north central,harvested,2429.5,dry short ton,
forest residues,no tillage,55007,19183,north central,harvested,12252.3,dry short ton,
forest residues,no tillage,55009,55079,north central,harvested,183,dry short ton,
forest residues,no tillage,55011,05063,north central,harvested,111.9,dry short ton,
forest residues,no tillage,55013,19193,north central,harvested,3943.5,dry short ton,
forest residues,no tillage,55017,29095,north central,harvested,5318.6,dry short ton,
forest residues,no tillage,55019,39061,north central,harvested,5776.9,dry short ton,
forest residues,no tillage,55021,55025,north central,harvested,85.6,dry short ton,
forest residues,no tillage,55023,19061,north central,harvested,65.1,dry short ton,
forest residues,no tillage,55025,55025,north central,harvested,7.1,dry short ton,
forest residues,no tillage,55027,55025,north central,harvested,184,dry short ton,
forest residues,no tillage,55029,19099,north central,harvested,887.3,dry short ton,
forest residues,no tillage,55031,19027,north central,harvested,9026,dry short ton,
forest residues,no tillage,55033,19193,north central,harvested,2209,dry short ton,
forest residues,no tillage,55035,26159,north central,harvested,551.2,dry short ton,
forest residues,no tillage,55037,29175,north central,harvested,5616.3,dry short ton,
forest residues,no tillage,55039,55025,north central,harvested,122,dry short ton,
forest residues,no tillage,55041,55025,north central,harvested,10097.8,dry short ton,
forest residues,no tillage,55043,19061,north central,harvested,322.8,dry short ton,
forest residues,no tillage,55045,19045,north central,harvested,10.3,dry short ton,
forest residues,no tillage,55047,55025,north central,harvested,180.9,dry short ton,
forest residues,no tillage,55049,55025,north central,harvested,285,dry short ton,
forest residues,no tillage,55051,19193,north central,harvested,8031.4,dry short ton,
forest residues,no tillage,55053,27053,north central,harvested,4259.1,dry short ton,
forest residues,no tillage,55055,55025,north central,harvested,24.8,dry short ton,
forest residues,no tillage,55057,55025,north central,harvested,467.6,dry short ton,
forest residues,no tillage,55059,55079,north central,harvested,788.5,dry short ton,
forest residues,no tillage,55061,55079,north central,harvested,114.3,dry short ton,
forest residues,no tillage,55063,29095,north central,harvested,165.2,dry short ton,
forest residues,no tillage,55065,19061,north central,harvested,47.7,dry short ton,
forest residues,no tillage,55067,17183,north central,harvested,4194.8,dry short ton,
forest residues,no tillage,55069,26099,north central,harvested,10330.7,dry short ton,
forest residues,no tillage,55071,19183,north central,harvested,765.1,dry short ton,
forest residues,no tillage,55073,19027,north central,harvested,14895.4,dry short ton,
forest residues,no tillage,55075,29033,north central,harvested,13555.4,dry short ton,
forest residues,no tillage,55077,55025,north central,harvested,457.8,dry short ton,
forest residues,no tillage,55078,55079,north central,harvested,2143,dry short ton,
forest residues,no tillage,55081,29175,north central,harvested,1703.4,dry short ton,
forest residues,no tillage,55083,55079,north central,harvested,6590.8,dry short ton,
forest residues,no tillage,55085,19109,north central,harvested,9636.5,dry short ton,
forest residues,no tillage,55087,19045,north central,harvested,65.7,dry short ton,
forest residues,no tillage,55089,55079,north central,harvested,148.2,dry short ton,
forest residues,no tillage,55091,29021,north central,harvested,280.3,dry short ton,
forest residues,no tillage,55093,27053,north central,harvested,733.5,dry short ton,
forest residues,no tillage,55095,27053,north central,harvested,4626.4,dry short ton,
forest residues,no tillage,55097,17099,north central,harvested,1613.4,dry short ton,
forest residues,no tillage,55099,39061,north central,harvested,13510.9,dry short ton,
forest residues,no tillage,55101,55079,north central,harvested,143,dry short ton,
forest residues,no tillage,55103,55025,north central,harvested,582.3,dry short ton,
forest residues,no tillage,55105,55079,north central,harvested,22.7,dry short ton,
forest residues,no tillage,55107,29217,north central,harvested,6889.5,dry short ton,
forest residues,no tillage,55109,27053,north central,harvested,836.6,dry short ton,
forest residues,no tillage,55111,55025,north central,harvested,709.5,dry short ton,
forest residues,no tillage,55113,19083,north central,harvested,7401.4,dry short ton,
forest residues,no tillage,55115,29027,north central,harvested,4321.6,dry short ton,
forest residues,no tillage,55117,55079,north central,harvested,753.7,dry short ton,
forest residues,no tillage,55119,19109,north central,harvested,10731.5,dry short ton,
forest residues,no tillage,55121,19061,north central,harvested,305.4,dry short ton,
forest residues,no tillage,55123,19183,north central,harvested,557.6,dry short ton,
forest residues,no tillage,55125,18171,north central,harvested,7365.7,dry short ton,
forest residues,no tillage,55127,55025,north central,harvested,113.3,dry short ton,
forest residues,no tillage,55129,19045,north central,harvested,6964.8,dry short ton,
forest residues,no tillage,55131,55079,north central,harvested,142.5,dry short ton,
forest residues,no tillage,55133,55025,north central,harvested,563,dry short ton,
forest residues,no tillage,55135,17113,north central,harvested,2818.4,dry short ton,
forest residues,no tillage,55137,55025,north central,harvested,1549.5,dry short ton,
forest residues,no tillage,55139,55025,north central,harvested,56,dry short ton,
forest residues,no tillage,55141,29021,north central,harvested,1206.6,dry short ton,
forest residues,no tillage,56001,38049,inland west,harvested,1275.1,dry short ton,
forest residues,no tillage,56005,08031,inland west,harvested,245.2,dry short ton,
forest residues,no tillage,56007,08031,inland west,harvested,7910.5,dry short ton,
forest residues,no tillage,56011,08063,inland west,harvested,935.6,dry short ton,
forest residues,no tillage,56019,40139,inland west,harvested,2601.3,dry short ton,
forest residues,no tillage,56025,08031,inland west,harvested,888.4,dry short ton,
