feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest residues,no tillage,16011,53071,inland west,harvested,84.40000,acre,,-112.29777,43.24481,-118.50423,46.30329
forest residues,no tillage,16015,16075,inland west,harvested,2613.80000,acre,,-115.77170,43.96879,-116.84352,43.97265
forest residues,no tillage,16017,53043,inland west,harvested,3405.90000,acre,,-116.54212,48.36865,-118.39971,47.60902
forest residues,no tillage,16019,08031,inland west,harvested,1.40000,acre,,-111.43373,43.32227,-104.95491,39.76444
forest residues,no tillage,16021,53071,inland west,harvested,1773.70000,acre,,-116.41719,48.75064,-118.50423,46.30329
forest residues,no tillage,16025,16075,inland west,harvested,3.30000,acre,,-114.83587,43.52841,-116.84352,43.97265
forest residues,no tillage,16029,08031,inland west,harvested,0.90000,acre,,-111.57884,42.71899,-104.95491,39.76444
forest residues,no tillage,16031,16075,inland west,harvested,1.30000,acre,,-113.64410,42.33784,-116.84352,43.97265
forest residues,no tillage,16035,16075,inland west,harvested,4057.40000,acre,,-115.63271,46.60107,-116.84352,43.97265
forest residues,no tillage,16039,16075,inland west,harvested,994.80000,acre,,-115.52912,43.43432,-116.84352,43.97265
forest residues,no tillage,16041,31157,inland west,harvested,0.40000,acre,,-111.84632,42.21446,-103.70733,41.85105
forest residues,no tillage,16043,53043,inland west,harvested,353.60000,acre,,-111.42059,44.31930,-118.39971,47.60902
forest residues,no tillage,16049,16075,inland west,harvested,8631.20000,acre,,-115.56061,45.88970,-116.84352,43.97265
forest residues,no tillage,16055,53027,inland west,harvested,1672.10000,acre,,-116.68553,47.67867,-123.88189,47.16172
forest residues,no tillage,16057,53027,inland west,harvested,1621.60000,acre,,-116.68458,46.83614,-123.88189,47.16172
forest residues,no tillage,16059,32003,inland west,harvested,111.40000,acre,,-114.08915,44.96813,-115.25321,35.92706
forest residues,no tillage,16061,16075,inland west,harvested,118.80000,acre,,-116.35987,46.23048,-116.84352,43.97265
forest residues,no tillage,16069,53033,inland west,harvested,102.20000,acre,,-116.82128,46.24331,-121.95943,47.43252
forest residues,no tillage,16071,06071,inland west,harvested,0.80000,acre,,-112.54303,42.25052,-116.11141,34.83991
forest residues,no tillage,16073,16075,inland west,harvested,370.80000,acre,,-116.24019,42.83808,-116.84352,43.97265
forest residues,no tillage,16079,53043,inland west,harvested,3360.40000,acre,,-116.00997,47.50103,-118.39971,47.60902
forest residues,no tillage,16085,16075,inland west,harvested,5308.80000,acre,,-115.65748,44.68367,-116.84352,43.97265
forest residues,no tillage,17003,17197,north central,harvested,380.20000,acre,,-89.34766,37.15277,-87.88899,41.46518
forest residues,no tillage,17027,17119,north central,harvested,177.10000,acre,,-89.42368,38.57928,-89.85542,38.82656
forest residues,no tillage,17047,13115,north central,harvested,77.00000,acre,,-88.05639,38.41376,-85.19449,34.33305
forest residues,no tillage,17051,17119,north central,harvested,119.60000,acre,,-89.03176,38.98071,-89.85542,38.82656
forest residues,no tillage,17055,26091,north central,harvested,57.40000,acre,,-88.92420,37.99425,-84.06577,41.89604
forest residues,no tillage,17059,21059,north central,harvested,155.10000,acre,,-88.21625,37.74379,-87.06911,37.74564
forest residues,no tillage,17065,29033,north central,harvested,344.30000,acre,,-88.53916,38.08165,-93.47284,39.41099
forest residues,no tillage,17069,19045,north central,harvested,136.50000,acre,,-88.23782,37.50055,-90.53281,41.88029
forest residues,no tillage,17077,47037,north central,harvested,505.90000,acre,,-89.40985,37.75869,-86.78086,36.18705
forest residues,no tillage,17081,18171,north central,harvested,325.30000,acre,,-88.92359,38.30071,-87.38869,40.30210
forest residues,no tillage,17087,01067,north central,harvested,13.10000,acre,,-88.87731,37.44685,-85.22845,31.54174
forest residues,no tillage,17111,55079,north central,harvested,24.50000,acre,,-88.45227,42.32412,-87.58071,43.01735
forest residues,no tillage,17127,22089,north central,harvested,249.70000,acre,,-88.69511,37.20098,-90.40272,29.93059
forest residues,no tillage,17133,17119,north central,harvested,39.40000,acre,,-90.14137,38.30493,-89.85542,38.82656
forest residues,no tillage,17145,17119,north central,harvested,145.50000,acre,,-89.35687,38.08469,-89.85542,38.82656
forest residues,no tillage,17151,18085,north central,harvested,222.90000,acre,,-88.59891,37.33413,-85.85340,41.23867
forest residues,no tillage,17153,19193,north central,harvested,56.30000,acre,,-89.15131,37.20173,-96.04077,42.38669
forest residues,no tillage,17157,17119,north central,harvested,327.30000,acre,,-89.82521,38.01314,-89.85542,38.82656
forest residues,no tillage,17163,17119,north central,harvested,106.70000,acre,,-89.93331,38.44008,-89.85542,38.82656
forest residues,no tillage,17165,45049,north central,harvested,217.90000,acre,,-88.54055,37.75332,-81.10284,32.78904
forest residues,no tillage,17181,05107,north central,harvested,106.80000,acre,,-89.25679,37.46489,-90.82395,34.38173
forest residues,no tillage,17189,17119,north central,harvested,108.70000,acre,,-89.42477,38.36635,-89.85542,38.82656
forest residues,no tillage,17191,18065,north central,harvested,952.70000,acre,,-88.42375,38.43234,-85.38839,39.93190
forest residues,no tillage,17193,21059,north central,harvested,432.50000,acre,,-88.16902,38.07277,-87.06911,37.74564
forest residues,no tillage,17199,40143,north central,harvested,160.20000,acre,,-88.92968,37.72981,-96.02991,36.13972
forest residues,no tillage,17203,17113,north central,harvested,123.20000,acre,,-89.24272,40.76090,-88.86330,40.52038
forest residues,no tillage,18001,18085,north central,harvested,22.70000,acre,,-84.93662,40.74550,-85.85340,41.23867
forest residues,no tillage,18003,18085,north central,harvested,257.40000,acre,,-85.07023,41.09322,-85.85340,41.23867
forest residues,no tillage,18005,18065,north central,harvested,41.60000,acre,,-85.88420,39.19308,-85.38839,39.93190
forest residues,no tillage,18013,18065,north central,harvested,69.50000,acre,,-86.22635,39.19627,-85.38839,39.93190
forest residues,no tillage,18019,28001,north central,harvested,51.90000,acre,,-85.80096,38.43729,-91.33655,31.47091
forest residues,no tillage,18025,21059,north central,harvested,80.80000,acre,,-86.42292,38.26362,-87.06911,37.74564
forest residues,no tillage,18029,21191,north central,harvested,237.50000,acre,,-84.96026,39.12154,-84.36657,38.70268
forest residues,no tillage,18033,26091,north central,harvested,183.60000,acre,,-84.99852,41.39661,-84.06577,41.89604
forest residues,no tillage,18035,18065,north central,harvested,5.90000,acre,,-85.39651,40.22785,-85.38839,39.93190
forest residues,no tillage,18043,29027,north central,harvested,85.50000,acre,,-85.89331,38.29961,-91.89331,38.81072
forest residues,no tillage,49007,16075,inland west,harvested,110.30000,acre,,-110.60214,39.64069,-116.84352,43.97265
forest residues,no tillage,49009,16075,inland west,harvested,361.60000,acre,,-109.69759,40.83232,-116.84352,43.97265
forest residues,no tillage,49013,06071,inland west,harvested,1120.00000,acre,,-110.43664,40.32113,-116.11141,34.83991
forest residues,no tillage,49015,06029,inland west,harvested,226.60000,acre,,-110.70865,39.10213,-118.72038,35.29486
forest residues,no tillage,49017,16075,inland west,harvested,510.50000,acre,,-111.49861,37.84487,-116.84352,43.97265
forest residues,no tillage,49019,40139,inland west,harvested,428.30000,acre,,-109.57448,39.00041,-101.49283,36.74808
forest residues,no tillage,49021,06095,inland west,harvested,292.00000,acre,,-113.31354,37.81200,-121.90185,38.28549
forest residues,no tillage,49025,35009,inland west,harvested,363.70000,acre,,-111.88476,37.27304,-103.37467,34.62830
forest residues,no tillage,49029,16075,inland west,harvested,81.60000,acre,,-111.65089,41.07695,-116.84352,43.97265
forest residues,no tillage,49033,32003,inland west,harvested,204.00000,acre,,-111.23820,41.57316,-115.25321,35.92706
forest residues,no tillage,49035,16075,inland west,harvested,234.70000,acre,,-111.90305,40.66779,-116.84352,43.97265
forest residues,no tillage,49037,48279,inland west,harvested,725.90000,acre,,-109.74493,37.74931,-102.35173,34.06948
forest residues,no tillage,49039,06029,inland west,harvested,382.20000,acre,,-111.52419,39.42291,-118.72038,35.29486
forest residues,no tillage,49041,06029,inland west,harvested,296.80000,acre,,-111.76351,38.77298,-118.72038,35.29486
forest residues,no tillage,49043,04013,inland west,harvested,1392.60000,acre,,-110.75567,40.90009,-112.76812,33.27676
forest residues,no tillage,49047,06071,inland west,harvested,474.20000,acre,,-109.51379,40.16152,-116.11141,34.83991
forest residues,no tillage,49049,32003,inland west,harvested,401.70000,acre,,-111.69104,40.17708,-115.25321,35.92706
forest residues,no tillage,49051,16075,inland west,harvested,1191.30000,acre,,-111.13413,40.29504,-116.84352,43.97265
forest residues,no tillage,49055,06019,inland west,harvested,91.00000,acre,,-110.90575,38.32997,-119.63632,36.74633
forest residues,no tillage,50001,42049,northeast,harvested,252.10000,acre,,-73.07783,44.02838,-80.14066,42.18239
forest residues,no tillage,50003,25003,northeast,harvested,419.20000,acre,,-73.13639,43.02699,-73.20214,42.39146
forest residues,no tillage,50005,25003,northeast,harvested,618.90000,acre,,-72.10836,44.46320,-73.20214,42.39146
forest residues,no tillage,50007,36047,northeast,harvested,296.90000,acre,,-73.05286,44.44195,-73.95578,40.64636
forest residues,no tillage,50009,25003,northeast,harvested,324.10000,acre,,-71.73458,44.68091,-73.20214,42.39146
forest residues,no tillage,50011,42049,northeast,harvested,348.10000,acre,,-72.87446,44.82424,-80.14066,42.18239
forest residues,no tillage,50015,36047,northeast,harvested,409.60000,acre,,-72.63511,44.60040,-73.95578,40.64636
forest residues,no tillage,50017,25003,northeast,harvested,852.30000,acre,,-72.43990,43.99613,-73.20214,42.39146
forest residues,no tillage,50019,36117,northeast,harvested,653.10000,acre,,-72.25727,44.77542,-77.04969,43.34850
forest residues,no tillage,50021,25003,northeast,harvested,1006.00000,acre,,-73.02844,43.57492,-73.20214,42.39146
forest residues,no tillage,50023,25003,northeast,harvested,498.20000,acre,,-72.61360,44.26193,-73.20214,42.39146
forest residues,no tillage,50025,25003,northeast,harvested,1118.40000,acre,,-72.73425,42.99453,-73.20214,42.39146
forest residues,no tillage,50027,25003,northeast,harvested,890.90000,acre,,-72.54885,43.59218,-73.20214,42.39146
forest residues,no tillage,51001,36117,south,harvested,1378.30000,acre,,-75.83489,37.73814,-77.04969,43.34850
forest residues,no tillage,51003,01071,south,harvested,521.00000,acre,,-78.56190,38.00110,-86.03201,34.72746
forest residues,no tillage,51005,42003,south,harvested,626.20000,acre,,-80.10695,37.77849,-80.00616,40.43463
forest residues,no tillage,51007,18085,south,harvested,1923.10000,acre,,-78.04219,37.34513,-85.85340,41.23867
forest residues,no tillage,51009,34017,south,harvested,855.80000,acre,,-79.16320,37.59998,-74.06883,40.73313
forest residues,no tillage,51011,21191,south,harvested,87.40000,acre,,-78.79388,37.37766,-84.36657,38.70268
forest residues,no tillage,51015,42049,south,harvested,1112.00000,acre,,-79.30667,38.17964,-80.14066,42.18239
forest residues,no tillage,51017,17075,south,harvested,790.50000,acre,,-79.73519,38.05537,-87.82548,40.74776
forest residues,no tillage,51019,13115,south,harvested,877.70000,acre,,-79.56554,37.31202,-85.19449,34.33305
forest residues,no tillage,51021,17197,south,harvested,227.80000,acre,,-81.07769,37.12741,-87.88899,41.46518
forest residues,no tillage,51023,01067,south,harvested,792.60000,acre,,-79.75669,37.55558,-85.22845,31.54174
forest residues,no tillage,51025,45049,south,harvested,942.10000,acre,,-77.84177,36.78402,-81.10284,32.78904
forest residues,no tillage,51027,13115,south,harvested,325.00000,acre,,-82.06171,37.28813,-85.19449,34.33305
forest residues,no tillage,51029,36047,south,harvested,1542.40000,acre,,-78.55875,37.56336,-73.95578,40.64636
forest residues,no tillage,51031,36085,south,harvested,1358.00000,acre,,-79.09644,37.22787,-74.12464,40.56421
forest residues,no tillage,51033,01071,south,harvested,2127.30000,acre,,-77.36789,38.01443,-86.03201,34.72746
forest residues,no tillage,51035,21059,south,harvested,1354.30000,acre,,-80.74288,36.74535,-87.06911,37.74564
forest residues,no tillage,51036,25009,south,harvested,812.50000,acre,,-77.08310,37.35668,-70.85645,42.63532
forest residues,no tillage,51037,37019,south,harvested,2546.40000,acre,,-78.60467,36.97345,-78.24417,34.06233
forest residues,no tillage,51041,36047,south,harvested,770.90000,acre,,-77.62962,37.39049,-73.95578,40.64636
forest residues,no tillage,51045,42049,south,harvested,849.70000,acre,,-80.18875,37.48823,-80.14066,42.18239
forest residues,no tillage,51047,18085,south,harvested,388.80000,acre,,-78.00062,38.50375,-85.85340,41.23867
forest residues,no tillage,51049,01083,south,harvested,897.90000,acre,,-78.22210,37.52546,-87.03223,34.77491
forest residues,no tillage,51051,47157,south,harvested,238.20000,acre,,-82.36073,37.13102,-89.86571,35.20148
forest residues,no tillage,51053,47037,south,harvested,1358.00000,acre,,-77.64623,37.07240,-86.78086,36.18705
forest residues,no tillage,51057,42049,south,harvested,530.90000,acre,,-76.96222,37.94495,-80.14066,42.18239
forest residues,no tillage,51061,25009,south,harvested,73.10000,acre,,-77.81563,38.71173,-70.85645,42.63532
forest residues,no tillage,51063,26159,south,harvested,1037.10000,acre,,-80.40984,36.91528,-86.42568,42.24736
forest residues,no tillage,51065,36117,south,harvested,373.10000,acre,,-78.27215,37.84824,-77.04969,43.34850
forest residues,no tillage,51067,45003,south,harvested,4546.90000,acre,,-79.86322,37.00694,-81.66299,33.53640
forest residues,no tillage,51069,45049,south,harvested,377.80000,acre,,-78.22335,39.23706,-81.10284,32.78904
forest residues,no tillage,51071,17183,south,harvested,621.50000,acre,,-80.66817,37.31458,-87.73619,40.17917
forest residues,no tillage,51073,25017,south,harvested,639.50000,acre,,-76.57003,37.41814,-71.28804,42.44571
forest residues,no tillage,51075,39139,south,harvested,811.30000,acre,,-77.96664,37.73433,-82.55246,40.77299
forest residues,no tillage,51077,17183,south,harvested,872.10000,acre,,-81.23654,36.68238,-87.73619,40.17917
forest residues,no tillage,51081,21191,south,harvested,711.40000,acre,,-77.57297,36.72157,-84.36657,38.70268
forest residues,no tillage,51083,13319,south,harvested,4538.40000,acre,,-78.91801,36.80143,-83.15371,32.79656
forest residues,no tillage,51085,36047,south,harvested,1728.00000,acre,,-77.55271,37.77271,-73.95578,40.64636
forest residues,no tillage,51087,13319,south,harvested,186.50000,acre,,-77.30304,37.53116,-83.15371,32.79656
forest residues,no tillage,51089,42049,south,harvested,2729.50000,acre,,-79.98641,36.69900,-80.14066,42.18239
forest residues,no tillage,51091,36085,south,harvested,781.50000,acre,,-79.51777,38.38587,-74.12464,40.56421
forest residues,no tillage,51093,36047,south,harvested,107.70000,acre,,-76.68604,36.89919,-73.95578,40.64636
forest residues,no tillage,51095,21191,south,harvested,201.60000,acre,,-76.80439,37.31039,-84.36657,38.70268
forest residues,no tillage,51097,13213,south,harvested,768.70000,acre,,-76.85669,37.70177,-84.74334,34.78576
forest residues,no tillage,51099,42041,south,harvested,89.00000,acre,,-77.18055,38.27107,-77.31878,40.13643
forest residues,no tillage,51101,42007,south,harvested,806.90000,acre,,-77.11864,37.71390,-80.33359,40.66659
forest residues,no tillage,51103,21191,south,harvested,58.10000,acre,,-76.47485,37.71300,-84.36657,38.70268
forest residues,no tillage,51105,17119,south,harvested,583.50000,acre,,-82.97952,36.74339,-89.85542,38.82656
forest residues,no tillage,51107,36085,south,harvested,106.00000,acre,,-77.66452,39.08548,-74.12464,40.56421
forest residues,no tillage,51109,37019,south,harvested,1114.60000,acre,,-77.93405,37.94114,-78.24417,34.06233
forest residues,no tillage,51111,01067,south,harvested,4000.40000,acre,,-78.24453,36.94905,-85.22845,31.54174
forest residues,no tillage,51113,01071,south,harvested,111.40000,acre,,-78.27884,38.42870,-86.03201,34.72746
