feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost
Yard Trimmings,18083,304,0,0,80.61
Yard Trimmings,20133,131,0,0,80.61
Yard Trimmings,20145,55,0,0,80.61
Yard Trimmings,26057,336,0,0,80.61
Yard Trimmings,27063,82,0,0,80.61
Yard Trimmings,27081,46,0,0,80.61
Yard Trimmings,27103,264,0,0,80.61
Yard Trimmings,27127,126,0,0,80.61
Miscanthus,21099,196505,34.51,0,80.61
Miscanthus,21179,230080,32.88,0,80.61
Miscanthus,48217,82307,1.93,0,80.61
Miscanthus,29079,211764,33.77712312,0.017652198,80.61094728
Yard Trimmings,17065,67,0.08,0,80.63
Miscanthus,45069,40630,17.22,0,80.63
Miscanthus,29205,289433,34.03,0,80.64
Miscanthus,17069,14120,30.26,0,80.66
Switchgrass,47095,29255,24.32,0,80.67
Miscanthus,19191,76362,33.85,0,80.67
Miscanthus,21239,35471,32.27,0,80.67
Miscanthus,40145,40469,27.52,0,80.67
Switchgrass,21035,99519,25.94,0,80.68
Miscanthus,21059,135579,34.06,0,80.69
Switchgrass,20205,32675,26.03,0,80.69
Miscanthus,18041,72082,32.79,0,80.69
Miscanthus,29135,351717,35.02,0,80.69
Miscanthus,5147,41043,29.7,0,80.7
Miscanthus,20031,477488,35.29,0,80.7
Miscanthus,17057,160452,29.4724972,5.700191833,80.70003702
Corn stover,31085,116544,33.35,0,80.7031359
Yard Trimmings,27133,76,0.55,0,80.71
Miscanthus,20145,50155,0,0,80.72
Switchgrass,1001,7884,16.45,0,80.72
Miscanthus,47117,198711,29.25,0,80.72
Switchgrass,5027,31940,24.63,0,80.73
Miscanthus,17017,19618,31.07,0,80.73
Switchgrass,45069,37557,17.22,0,80.74
Switchgrass,47075,171290,29.01,0,80.75
Switchgrass,48057,250440,23.95,0,80.75
Miscanthus,18183,33850,30.56,0,80.75
Switchgrass,12007,27774,22.65,0,80.76
Switchgrass,20173,172497,18.12,0,80.76
Miscanthus,45033,55589,17.55,0,80.76
Miscanthus,1047,22525,24.18,0,80.77
Yard Trimmings,21107,373,0.63,0,80.77
Switchgrass,37187,60193,18.67,0,80.78
Miscanthus,21007,105996,33.31,0,80.78
Miscanthus,13011,46148,24.06,0,80.79
Switchgrass,48429,532045,5.15,0,80.8
Miscanthus,1051,75466,23.28,0,80.8
Miscanthus,28093,1080,24.91,0,80.8
Miscanthus,48057,28665,23.95,0,80.8
Switchgrass,5131,112573,26.28,0,80.81
Miscanthus,27003,21950,28.06,0,80.81
Corn stover,46003,188865,0.62,52.62794298,80.81786038
Switchgrass,20117,11278,12.03,0,80.82
Switchgrass,48085,319237,25.29,0,80.82
Switchgrass,48309,556862,17.97,0,80.82
Miscanthus,17199,66728,38.12,0,80.83
Switchgrass,48053,1303,14.15,0,80.84
Switchgrass,5061,160452,27.52,0,80.84
Yard Trimmings,21083,300,0.94,0,80.85
Switchgrass,12033,24929,25.75,0,80.85
Switchgrass,21039,65793,27.49,0,80.85
Switchgrass,40095,248157,26.19,0,80.85
Miscanthus,17167,38992,33.32,0,80.86
Miscanthus,51590,15,24.81,0,80.87
Miscanthus,1085,99621,22.76,0,80.87
Miscanthus,17051,284942,29.27,9.391947975,80.87291372
Miscanthus,13119,69787,21.66,0,80.88
Miscanthus,20053,90328,11.44,0,80.88
Miscanthus,21047,357082,36.65,0,80.88
Switchgrass,1061,103582,20.94,0,80.88
Switchgrass,37067,2879,15.55,0,80.89
Miscanthus,20159,69934,13.86,0,80.89
Miscanthus,21075,84381,34.3,0,80.89
Yard Trimmings,55053,164,1.41,0,80.9
Miscanthus,40075,151130,0.22,0,80.91
Switchgrass,40131,148032,26.63,0,80.91
Switchgrass,12069,148549,22.5,0,80.93
Miscanthus,48053,307327,14.15,0,80.93
Miscanthus,55019,196321,30.31,0,80.93
Miscanthus,19003,133102,27.63,0,80.95
Miscanthus,48365,289,20.11,0,80.95
Miscanthus,19073,25377,29.53,0,80.95
Miscanthus,48067,200,18.95,0,80.96
Corn stover,38029,12473,23.97,0,80.97
Miscanthus,19171,198931,33.92,0,80.98
Miscanthus,20061,184045,24.35,1.966369095,80.98675949
Corn stover,31065,152803,28.11,0,80.98887365
Miscanthus,47033,74262,26.81,0,80.99
Switchgrass,48241,102501,29.61,0,80.99
Miscanthus,29045,255368,36.66,0,81
Miscanthus,18113,34113,31.52,0,81
Miscanthus,21149,135469,34.07,0,81
Miscanthus,17097,7917,37.82,0,81
Miscanthus,51025,38922,25.77,0,81.01
Yard Trimmings,21031,102,1.98,0,81.01
Miscanthus,5063,12428,29.65,0,81.01
Switchgrass,40119,358581,22.24,0,81.02
Switchgrass,48407,122118,23.01,0,81.02
Miscanthus,29021,110430,31.83,0,81.02
Corn stover,31029,348555,45.17864027,5.891688084,81.0279691
Miscanthus,29207,186284,30.61693006,3.657689174,81.03861878
Switchgrass,5007,93957,26.71,0,81.04
Switchgrass,5147,182070,29.7,0,81.04
Miscanthus,21105,47416,33.12,0,81.05
Miscanthus,29069,245564,32.81,0,81.05
Miscanthus,48407,112,23.01,0,81.05
Switchgrass,40145,273585,27.52,3.0845724,81.05754727
Yard Trimmings,27123,4166,2.48,0,81.06
Switchgrass,20001,3050,27.12,0,81.07
Switchgrass,21227,5169,26.77,0,81.07
Switchgrass,24011,41217,17.33,0,81.07
Miscanthus,31011,38,14.24,0,81.08
Miscanthus,39017,67517,32.43,0,81.08
Switchgrass,37029,25440,21.34,0,81.09
Miscanthus,40119,5934,22.24,0,81.09
Switchgrass,28103,128298,27.37,0,81.09
Miscanthus,5007,34,26.71,0,81.1
Miscanthus,18095,8014,30.45,0,81.1
Miscanthus,20097,73189,3.75,0,81.11
Switchgrass,51053,36943,18.04,0,81.12
Switchgrass,48469,599180,20.96,0,81.12
Switchgrass,47047,186874,30.40591773,0,81.12398263
Switchgrass,48143,345553,17.27,0,81.13
Miscanthus,31021,2035,20.3,0,81.14
Switchgrass,20123,122844,15.71,0,81.15
Miscanthus,29221,112492,33.76449107,0.204698823,81.15982568
Switchgrass,40037,403179,29.18,0,81.16
Miscanthus,19181,215357,34.66,0,81.16
Miscanthus,19047,7797,27.21,0,81.18
Miscanthus,19127,8595,35.88,0,81.18
Switchgrass,40043,524831,9.26,0,81.2
Miscanthus,27013,13620,28.17,0,81.22
Switchgrass,20027,176398,21.7,0,81.25
Miscanthus,13059,629,22.69,0,81.26
Switchgrass,22019,552818,33.11,0,81.27
Switchgrass,47103,154495,26.09,0,81.27
Miscanthus,40051,396203,21.86,0,81.27
Miscanthus,31055,3498,23.07,0,81.27
Miscanthus,21185,42520,38.16,0,81.28
Yard Trimmings,37143,108,3.27,0,81.28
Miscanthus,28143,70053,32.95,0,81.28
Switchgrass,48231,467344,29.55121876,0,81.28677206
Yard Trimmings,20045,907,3.08,0,81.29
Miscanthus,48379,1017,21.02,0,81.29
Miscanthus,27055,173327,38.9,0,81.3
Miscanthus,17013,59829,38.25,0,81.3
Switchgrass,48463,446364,2.08,0,81.31
Miscanthus,48339,289,27.07,0,81.31
Miscanthus,21225,71265,34.16,1.412415351,81.31495559
Yard Trimmings,27045,167,3.47,0,81.32
Miscanthus,47113,6479,24.71,0,81.32
Switchgrass,40123,398396,25.86,4.490808141,81.32253748
Switchgrass,28079,65749,28.36,0,81.33
Switchgrass,5021,103336,29.63,0,81.34
Switchgrass,1033,123757,27.1,0,81.34
Switchgrass,29163,22250,16.09,0,81.34
Switchgrass,48159,121457,27.05,0,81.34
Switchgrass,48401,281664,24.38,0,81.35
Yard Trimmings,20097,20,3.75,0,81.37
Miscanthus,17133,161155,38.12,0,81.37
Switchgrass,40099,312805,29.64487192,0,81.37760282
Switchgrass,37109,15313,15.61,0,81.38
Miscanthus,21033,128965,37.28,0,81.39
Miscanthus,17123,14306,34.37,0,81.4
Switchgrass,1083,174360,30.4,0,81.4
Miscanthus,19197,34466,34.11,0,81.4
Miscanthus,22023,501026,32.71129351,5.300896001,81.4058276
Miscanthus,37133,24433,16.79,0,81.41
Miscanthus,20127,560616,27.85,0,81.41
Miscanthus,19169,54284,36.35242429,0,81.41511421
Miscanthus,37195,42976,22.22,0,81.43
Yard Trimmings,20095,63,4.08,0,81.44
Yard Trimmings,29167,249,3.26,0,81.44
Switchgrass,17081,105584,26.97,0,81.44
Miscanthus,19009,16054,31.28,0,81.44
Miscanthus,45079,11980,22.04,0,81.45
Corn stover,31127,171481,26.56991445,25.54989999,81.4555735
Switchgrass,40051,342148,21.86,0,81.46
Miscanthus,17033,175939,37.85,0,81.46
Miscanthus,29113,211024,37.54,0,81.46
Yard Trimmings,17021,276,3.35,0,81.47
Switchgrass,37045,11484,15.62,0,81.47
Yard Trimmings,55123,241,4.28,0,81.48
Switchgrass,1047,134701,24.18,0,81.48
Switchgrass,48455,116653,25.81,0,81.48
Miscanthus,18135,4563,36.61,0,81.49
Switchgrass,29217,151187,27.1,0,81.49
Miscanthus,20013,57349,28.86,0,81.49
Miscanthus,48257,7587,12.83,0,81.49
Miscanthus,17077,166716,36.75,0,81.5
Miscanthus,27091,13959,32.81,0,81.5
Miscanthus,31127,35833,26.3,0,81.5
Miscanthus,18139,135656,29.31520183,10.13297458,81.50750531
Yard Trimmings,18065,394,3.54,0,81.51
Miscanthus,12133,3196,25.27,0,81.51
Miscanthus,13287,23469,20.27,0,81.51
Miscanthus,55081,167666,34.48721446,3.051095213,81.51645688
Switchgrass,48073,294879,25.21,0,81.53
Miscanthus,48391,411437,20.54,0,81.53
Switchgrass,17069,592,30.26,0,81.53
Switchgrass,48391,69878,20.54,0,81.53
Switchgrass,37195,34408,22.22,0,81.55
Miscanthus,27015,76,24.75,0,81.55
Switchgrass,28129,85332,29.69,0,81.57
Switchgrass,5063,246748,29.65,0,81.57
Miscanthus,47075,52372,29.01,0,81.58
Miscanthus,17113,37355,37.74,0,81.6
Miscanthus,37061,111800,20.26,0,81.6
Miscanthus,31025,26380,28.73,0,81.61
Corn stover,8125,311003,0.07,0,81.6184033
Miscanthus,18101,17437,36.6,0,81.63
Miscanthus,18077,51121,17.43,26.39673363,81.63416306
Yard Trimmings,17107,240,4.08,0,81.65
Switchgrass,47061,17774,29.75,0,81.65
Miscanthus,13131,26286,20.33,0,81.65
Switchgrass,40023,446538,31.74,0,81.66
Miscanthus,18049,4390,33.99,0,81.66
Miscanthus,1053,23561,25.6,0,81.67
Yard Trimmings,20149,178,5.31,0,81.69
Miscanthus,17153,75543,40.14,0,81.69
Switchgrass,17189,110676,28.83,0,81.7
Biosorghum,48405,1,76.27,86.54,81.71
Miscanthus,18133,155081,40.98392324,0,81.71001212
Switchgrass,12133,27831,25.27,0,81.72
Miscanthus,17185,108106,39.87,0,81.72
Miscanthus,20021,383710,42.26,0,81.72
Miscanthus,48289,4231,16.08,0,81.72
Miscanthus,13303,22991,19.77,0,81.73
Switchgrass,17165,76679,30.96369397,0,81.74121011
Switchgrass,20029,116607,22.33,0,81.75
Switchgrass,21177,9963,30.83,0,81.75
Miscanthus,29165,179954,36.53,2.431762339,81.75181946
Switchgrass,40057,134636,4.75,0,81.76
Miscanthus,13013,22928,27.13,0,81.77
Switchgrass,40083,332263,23.75,0,81.78
Miscanthus,20155,180932,22.26628628,0,81.78990952
Switchgrass,45085,54892,20.4,0,81.79
Switchgrass,1085,103131,22.76,0,81.79
Switchgrass,48459,194908,29.16,0,81.8
Miscanthus,18069,14848,35.76,0,81.8
Switchgrass,29185,17971,26.39,0,81.81
Miscanthus,45085,23338,20.4,0,81.82
Miscanthus,48145,1721,13.61,0,81.82
Miscanthus,20085,492231,30.31646422,0,81.82278893
Switchgrass,48267,538032,2.66,0,81.83
Switchgrass,51111,3483,19.71,0,81.83
Switchgrass,21105,91178,33.12,0,81.83
Switchgrass,17181,27290,30.09,0,81.84
Miscanthus,21151,30192,36.78,0,81.85
Miscanthus,19051,106460,38.95862314,0,81.85803776
Switchgrass,17059,46440,32.08,0,81.86
Miscanthus,47097,101468,33.44212008,0,81.86683565
Miscanthus,37183,40483,27.3,0,81.87
Switchgrass,22043,49215,28.93,0,81.88
Miscanthus,19053,228715,37.25,0,81.88
Yard Trimmings,42121,433,5.75,0,81.89
Switchgrass,1049,97823,27.52,0,81.89
Switchgrass,13131,29305,20.33,0,81.89
Switchgrass,28163,192055,31.66,0,81.89
Switchgrass,48449,175369,29.9,0,81.91
Switchgrass,21007,49775,33.31,0,81.93
Switchgrass,45079,21538,22.04,0,81.93
Miscanthus,27011,4280,16.92,0,81.93
Miscanthus,29213,60118,26.88,0,81.93
Miscanthus,48401,97,24.38,0,81.94
Miscanthus,48285,3552,19.04,0,81.94
Switchgrass,40111,398787,34.5,1.04882599,81.94950625
Switchgrass,47131,212784,36.08,0,81.95
Miscanthus,29071,319721,38.72545516,1.151837508,81.9554383
Switchgrass,22037,85777,35.19,0,81.96
Miscanthus,18141,4630,35.71,0,81.97
Switchgrass,47149,1095,26.17,0,81.97
Switchgrass,48367,455994,21.11,0,81.97
Switchgrass,40127,231305,28.33497841,0,81.97126335
Miscanthus,19083,7325,0,42.95,81.98
Miscanthus,37159,60829,26.45,0,81.98
Miscanthus,45017,24460,25.28,0,81.98
Switchgrass,1051,7590,23.28,0,81.99
Switchgrass,28143,123509,32.95,0,81.99
Miscanthus,19061,77083,39.92,0,81.99
Yard Trimmings,27043,114,7.56,0,81.99
Miscanthus,45003,11712,18.52,0,82
Corn stover,31155,415045,37.22,21.31496681,82.00534157
Switchgrass,13119,121,21.66,0,82.01
Miscanthus,27079,27721,30.67,0,82.01
Corn stover,31067,322998,37.15753348,15.82332884,82.01194704
Miscanthus,18119,55347,39.39842756,0,82.01237465
Miscanthus,18145,204849,32.18058521,10.71877715,82.01668034
Miscanthus,48073,285,25.21,0,82.04
Miscanthus,48193,487997,19.95,0,82.04
Switchgrass,22073,56543,34.38,0,82.05
Corn stover,38093,237347,39.87,0,82.05597046
Miscanthus,17117,366986,40.43684598,0.98114751,82.0599346
Switchgrass,48181,471004,30.87,0,82.06
Switchgrass,48157,447761,35.34,0,82.07
Miscanthus,29125,288328,39.05,0,82.07
Miscanthus,21231,91099,36.34,0,82.08
Switchgrass,48189,111056,0,0,82.08
Miscanthus,21077,2264,43.01,0,82.09
Switchgrass,48213,365666,27.04,0,82.09
Miscanthus,17045,146837,42.14,0,82.1
Miscanthus,48143,138379,17.27,0,82.11
Switchgrass,29069,196132,32.81,0,82.11
Yard Trimmings,21091,70,7.4,0,82.12
Yard Trimmings,39137,273,7.56,0,82.15
Miscanthus,55127,174238,38.32463401,2.979724285,82.15802638
Miscanthus,17129,62115,41.21,0,82.16
Miscanthus,28013,199,27.26,0,82.16
Switchgrass,21075,68751,34.3,0,82.16
Miscanthus,37059,51198,27.45,0,82.16
Miscanthus,29185,367067,26.39,19.62188524,82.16305121
Miscanthus,29177,313729,43.07,0,82.17
Switchgrass,5105,37593,28.05,0,82.17
Miscanthus,13277,18153,22,0,82.18
Miscanthus,27083,173,22.73,0,82.18
Switchgrass,1063,62605,25.51507148,5.226100152,82.18164364
Miscanthus,31131,158115,29.79,0,82.2
Miscanthus,47029,55324,30.58,0,82.2
Switchgrass,48001,371301,29.53,0,82.22
Miscanthus,12033,6500,25.75,0,82.22
Miscanthus,29003,205060,40.82,0,82.22
Switchgrass,48289,605874,16.08,14.39460505,82.22975216
Yard Trimmings,27047,248,8.8,0,82.23
Miscanthus,47047,32310,31.09979387,0,82.23060662
Miscanthus,19067,36787,40.48,0,82.24
Miscanthus,40147,477340,35.28813198,0.256543533,82.24396478
Miscanthus,29007,400608,38.19773307,3.373043823,82.24893921
Switchgrass,45017,15562,25.28,0,82.25
Miscanthus,20043,41452,32.91,0,82.25
Miscanthus,20015,1286204,35.35,0,82.25
Miscanthus,28079,476,28.36,0,82.25
Switchgrass,20105,326288,19.65,0,82.27
Miscanthus,40083,80285,23.75,0,82.27
Switchgrass,48185,534081,20.74,12.79923431,82.27610377
Miscanthus,13095,9070,26.31,0,82.28
Miscanthus,40067,61874,6.69,0,82.3
Switchgrass,48099,525662,24.96,0,82.31
Miscanthus,20125,531987,43.92,0,82.31
Miscanthus,20131,273146,31.29,0,82.33
Switchgrass,48237,532650,22.34,0,82.34
Yard Trimmings,21113,396,8.54,0,82.35
Switchgrass,12095,187015,32.78,0,82.35
Switchgrass,47151,763,31.94,0,82.35
Miscanthus,45011,15573,25.16,0,82.35
Miscanthus,19007,252995,42.17,0,82.36
Yard Trimmings,37041,118,8.59,0,82.36
Switchgrass,48493,271055,10.94,0,82.37
Miscanthus,18015,1006,38.57,0,82.37
Switchgrass,5099,69003,34.93,0,82.38
Miscanthus,29029,133805,38.57151938,0,82.38374612
Miscanthus,55109,190915,34.27820878,7.346039023,82.38564937
Switchgrass,13059,145,22.69,0,82.39
Switchgrass,22121,8021,35.72,0,82.39
Miscanthus,48429,670,5.15,0,82.39
Yard Trimmings,55101,1556,9.23,0,82.4
Miscanthus,18155,10186,41.86,0,82.4
Miscanthus,40043,73550,9.26,0,82.42
Miscanthus,31081,13913,23.02,0,82.43
Miscanthus,47109,943,32.75,0,82.44
Yard Trimmings,12015,1301,10.01,0,82.45
Switchgrass,13287,12884,20.27,0,82.45
Switchgrass,47027,46634,33.38,0,82.46
Miscanthus,19063,17314,34.43,0,82.47
Miscanthus,27033,19724,30.20091057,0,82.47650679
Yard Trimmings,27163,1952,9.73,0,82.48
Miscanthus,48455,79,25.81,0,82.49
Switchgrass,21149,26313,34.07,0,82.51
Miscanthus,22055,3921,41.42,0,82.52
Switchgrass,1059,123467,0,37.31938745,82.53061871
Switchgrass,13303,10765,19.77,0,82.54
Miscanthus,13285,25128,31.08,0,82.54
Switchgrass,45003,75732,18.52,0,82.55
Switchgrass,40039,501848,20.53,0,82.55
Switchgrass,5127,103773,36.43185626,0,82.55387394
Miscanthus,37081,62299,34.13,0,82.56
Switchgrass,18043,3773,34.37,0,82.56
Miscanthus,27107,226151,21.31,0,82.56
Switchgrass,51025,11646,25.77,0,82.57
Miscanthus,18039,63883,37.26592834,0,82.57936885
Switchgrass,12055,534292,35.67,0,82.58
Miscanthus,40117,232324,33.89,0,82.58
Switchgrass,28113,54706,35.02,0,82.59
Miscanthus,48159,1426,27.05,0,82.59
Miscanthus,31089,389365,13.49,0,82.59
Switchgrass,47097,116161,34.06879194,0,82.59310139
Miscanthus,19121,270278,38.20850909,0,82.59602543
Switchgrass,1123,30304,26.8,0,82.6
Switchgrass,12023,90622,33.75,0,82.6
Miscanthus,38091,70020,19.09,0,82.6
Switchgrass,40053,314940,22.95150638,0,82.60339979
Miscanthus,48469,48741,25.97666031,0,82.61091771
Miscanthus,48331,30448,15.95,0,82.62
Switchgrass,20169,256205,29.77,0,82.62
Switchgrass,48193,4777,19.95,0,82.63
Miscanthus,48321,81015,37.43,0,82.63
Miscanthus,47179,52324,33.76,0,82.63
Miscanthus,1071,26124,30.32,0,82.65
Miscanthus,17105,298,37.04,0,82.65
Miscanthus,17131,13380,45.18,0,82.65
Switchgrass,48051,372119,27.75729108,9.694651442,82.65784859
Switchgrass,37015,34471,30.23,0,82.67
Miscanthus,17011,9505,43.56,0,82.69
Miscanthus,13175,36755,23.3,0,82.69
Miscanthus,19145,161392,36.98,0,82.7
Switchgrass,22123,36077,37.49,0,82.71
Miscanthus,19027,214711,36.99052699,0,82.71364877
Switchgrass,47127,50577,32.66,0,82.72
Miscanthus,27087,59613,27.01,0,82.74
Miscanthus,17115,111048,35.47030437,9.042657229,82.75065521
Corn stover,38003,215685,36.97677701,0,82.76462976
Switchgrass,28037,30493,39.56,0,82.78
Miscanthus,21229,68608,40.58,0,82.78
Switchgrass,5057,225071,26.93403921,10.11010015,82.78684491
Corn stover,46123,109190,38.92144455,6.477547303,82.78698571
Miscanthus,12063,51611,33.04,0,82.8
Miscanthus,20011,618883,49.31761934,0,82.81936526
Yard Trimmings,27143,121,10.87,0,82.82
Yard Trimmings,18179,221,10.87,0,82.82
Switchgrass,21047,3162,36.65,0,82.82
Switchgrass,48491,541834,25.38,0,82.82
Miscanthus,20191,633402,32.06,0,82.84
Miscanthus,17175,2768,42.12,0,82.84
Yard Trimmings,27073,57,11.03,0,82.85
Yard Trimmings,18033,338,10.98,0,82.87
Switchgrass,22077,68552,37.21,0,82.88
Switchgrass,28071,69174,37.76,0,82.88
Miscanthus,12117,43816,34.66,0,82.89
Yard Trimmings,18013,121,11.2,0,82.89
Miscanthus,55119,64183,32.7952235,6.157239768,82.89486172
Switchgrass,45011,19378,25.16,0,82.91
Miscanthus,20169,152897,29.77,0,82.91
Miscanthus,28119,110048,38.77738896,0,82.91228555
Switchgrass,45067,30248,29.68,0,82.93
Switchgrass,28119,70785,39.36740863,0,82.93683125
Switchgrass,40031,450124,26.39,0,82.94
Yard Trimmings,37145,314,9.12,0,82.94
Switchgrass,13013,38,27.13,0,82.94
Switchgrass,28057,47562,37.95,0,82.94
Switchgrass,48483,8684,14.74,0,82.94
Miscanthus,27153,194303,28.99,0,82.94
Yard Trimmings,18167,868,10.26,0,82.95
Miscanthus,18055,113430,46.35871198,0,82.96735784
Switchgrass,48485,194076,20.8,0,82.98
Switchgrass,40151,642532,12.6,0,82.98
Yard Trimmings,17027,304,11.72,0,82.99
Yard Trimmings,29155,145,13.1,0,82.99
Switchgrass,40147,17822,35.19,0,83.02
Switchgrass,48265,450015,23.66256434,0,83.03677815
Switchgrass,21033,51721,37.28,0,83.04
Switchgrass,48035,602661,26.4,0,83.04
Switchgrass,48261,1191686,21.24,0,83.04
Miscanthus,19131,22784,45.98,0,83.04
Yard Trimmings,17157,264,11.97,0,83.05
Switchgrass,48139,513265,37.70201338,0,83.05108229
Switchgrass,48251,493344,31.19013417,1.153321131,83.05661524
Corn stover,20175,57213,34.4,0,83.05674095
Miscanthus,1069,116239,32.84,0,83.06
Yard Trimmings,20117,80,12.03,0,83.06
Switchgrass,40125,378854,32.35,0,83.06
Miscanthus,13205,47314,29.2,0,83.07
Miscanthus,31141,454,27.37,0,83.08
Switchgrass,20127,77590,27.85,0,83.09
Miscanthus,17121,203645,26.53,22.02391323,83.09514901
Miscanthus,21143,58198,48.24092168,0,83.09823293
Switchgrass,13277,16705,22,0,83.1
Corn stover,20157,84695,38.68,0,83.10973481
Yard Trimmings,18045,137,12.27,0,83.11
Miscanthus,13071,44620,28.45,0,83.11
Miscanthus,27161,444,39.97,0,83.12
Miscanthus,48477,2050,20.19,0,83.12
Miscanthus,55063,29913,40.36,0,83.12
Switchgrass,47183,197837,34.55,5.197014108,83.12145564
Miscanthus,20201,494499,27.97,3.532315131,83.13224488
Switchgrass,29027,50574,35.68341796,0.22748606,83.13629138
Miscanthus,17109,17095,46.24,0,83.14
Miscanthus,27117,2775,28.43,0,83.14
Miscanthus,48239,83691,36.24525899,0,83.1543933
Yard Trimmings,17005,141,11.73,0,83.16
Yard Trimmings,37033,185,12.61,0,83.18
Miscanthus,27037,1035,37.41,0,83.18
Switchgrass,1089,129238,40.13464739,0,83.18961977
Switchgrass,48487,446294,16.71,0,83.19
Miscanthus,40105,652210,44.02,2.124601401,83.19626329
Switchgrass,28025,131142,35.90091801,3.557263348,83.19859084
Switchgrass,37183,12537,27.3,0,83.2
Switchgrass,20063,40136,16.44,0,83.21
Miscanthus,31109,132059,31.80576409,2.008883681,83.21242657
Miscanthus,22073,13410,34.38,0,83.22
Yard Trimmings,29199,39,12.83,0,83.22
Switchgrass,24019,32367,28.9,0,83.22
Miscanthus,40053,219733,22.8,0,83.22
Miscanthus,40151,111277,12.6,0,83.22
Yard Trimmings,29005,44,12.84,0,83.22
Switchgrass,5045,153938,34.53,0,83.23
Miscanthus,13245,1899,26.73,0,83.23
Miscanthus,48449,868,29.9,0,83.23
Switchgrass,48313,408884,39.02492903,0,83.23826748
Yard Trimmings,20195,24,14.47,0,83.24
Switchgrass,22049,927,35.58,0,83.24
Miscanthus,19029,39468,40.18,0,83.24
Switchgrass,1065,164263,34.09,0,83.24
Miscanthus,48121,26684,17.67,0,83.25
Biosorghum,22061,9,65.12,129.69,83.28
Switchgrass,48119,142416,39.25,0,83.28
Switchgrass,40063,544071,23.88,16.38376925,83.28188281
Miscanthus,20091,106808,30.22655269,24.57132939,83.28801307
Miscanthus,48095,38036,0,0,83.29
Switchgrass,24041,71211,31.82344469,0.019006052,83.29417379
Corn stover,31043,178574,16.66,56.67030184,83.31734631
Yard Trimmings,18085,621,12.76,0,83.33
Switchgrass,20015,116526,35.35,0,83.33
Miscanthus,12073,77,33,0,83.34
Miscanthus,19041,18083,0,41.85,83.34
Biosorghum,12037,2,120.65,50.52,83.34
Miscanthus,20017,757739,33.77,8.432249231,83.34002146
Switchgrass,48287,361354,33.57158067,0.320018375,83.34125113
Miscanthus,51147,11817,31.8408657,2.94166032,83.36615131
Miscanthus,21113,10400,8.54,45.29584615,83.36786538
Switchgrass,48319,459017,15.52,0,83.37
Yard Trimmings,21079,135,13.63,0,83.38
Switchgrass,20089,227820,25.17,0,83.38
Miscanthus,13221,46293,33.8,0,83.38
Switchgrass,48321,851421,37.51603875,2.467059657,83.38231982
Miscanthus,13139,365,36.2,0,83.39
Miscanthus,31147,81737,32.91,0,83.4
Switchgrass,20155,377862,20.16,11.37614857,83.4008989
Switchgrass,13071,45294,28.45,0,83.41
Switchgrass,40001,223198,41.01,0,83.41
Corn stover,46029,204209,19.4,50.99633023,83.41977161
Switchgrass,47115,11052,36.82,0,83.42
Yard Trimmings,18099,376,13.9,0,83.44
Miscanthus,19005,74030,47.87600432,0,83.44240105
