feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,39023,39061,north central,production,392,dry short ton,
forest residues,no tillage,39031,39139,north central,production,5439.4,dry short ton,
forest residues,no tillage,39037,39061,north central,production,428.4,dry short ton,
forest residues,no tillage,39039,26091,north central,production,2155.4,dry short ton,
forest residues,no tillage,39041,39139,north central,production,1827.1,dry short ton,
forest residues,no tillage,39045,39139,north central,production,7606.1,dry short ton,
forest residues,no tillage,39047,13213,north central,production,855.2,dry short ton,
forest residues,no tillage,39049,39139,north central,production,1274.9,dry short ton,
forest residues,no tillage,39051,26091,north central,production,2086,dry short ton,
forest residues,no tillage,39053,21059,north central,production,7148,dry short ton,
forest residues,no tillage,39067,39151,north central,production,8440,dry short ton,
forest residues,no tillage,39071,21191,north central,production,5795.1,dry short ton,
forest residues,no tillage,39075,39151,north central,production,2064.8,dry short ton,
forest residues,no tillage,39079,01083,north central,production,3261.4,dry short ton,
forest residues,no tillage,39081,42003,north central,production,4153.6,dry short ton,
forest residues,no tillage,39083,39151,north central,production,11006.7,dry short ton,
forest residues,no tillage,39087,55025,north central,production,4101.3,dry short ton,
forest residues,no tillage,39089,39139,north central,production,8913.2,dry short ton,
forest residues,no tillage,39091,17075,north central,production,344.3,dry short ton,
forest residues,no tillage,39101,39139,north central,production,839.4,dry short ton,
forest residues,no tillage,39107,18065,north central,production,139.2,dry short ton,
forest residues,no tillage,39109,39061,north central,production,591.3,dry short ton,
forest residues,no tillage,39111,45045,north central,production,2287.1,dry short ton,
forest residues,no tillage,39117,39139,north central,production,11369.2,dry short ton,
forest residues,no tillage,39121,39151,north central,production,2001.9,dry short ton,
forest residues,no tillage,39129,01067,north central,production,850,dry short ton,
forest residues,no tillage,39131,18171,north central,production,3447.9,dry short ton,
forest residues,no tillage,39137,26091,north central,production,1234.6,dry short ton,
forest residues,no tillage,39141,19045,north central,production,19587.6,dry short ton,
forest residues,no tillage,39145,45045,north central,production,6385.2,dry short ton,
forest residues,no tillage,39149,01071,north central,production,543.1,dry short ton,
forest residues,no tillage,39153,39139,north central,production,460,dry short ton,
forest residues,no tillage,39157,39139,north central,production,5286.1,dry short ton,
forest residues,no tillage,39159,39139,north central,production,1909.6,dry short ton,
forest residues,no tillage,39171,26091,north central,production,632.3,dry short ton,
forest residues,no tillage,40005,40013,north central,production,9142.3,dry short ton,
forest residues,no tillage,40009,35009,north central,production,1309.1,dry short ton,
forest residues,no tillage,40013,40013,north central,production,3896.4,dry short ton,
forest residues,no tillage,40015,29095,north central,production,2006.1,dry short ton,
forest residues,no tillage,40021,40143,north central,production,1395.8,dry short ton,
forest residues,no tillage,40023,40013,north central,production,516.1,dry short ton,
forest residues,no tillage,40027,40143,north central,production,1327.1,dry short ton,
forest residues,no tillage,40029,40013,north central,production,2659.3,dry short ton,
forest residues,no tillage,40037,40143,north central,production,2191,dry short ton,
forest residues,no tillage,40049,40013,north central,production,3102.8,dry short ton,
forest residues,no tillage,40051,19183,north central,production,920.3,dry short ton,
forest residues,no tillage,40061,29021,north central,production,1631.7,dry short ton,
forest residues,no tillage,40063,40143,north central,production,202.9,dry short ton,
forest residues,no tillage,40067,29217,north central,production,357,dry short ton,
forest residues,no tillage,40069,40013,north central,production,1996.6,dry short ton,
forest residues,no tillage,40077,19099,north central,production,1616.4,dry short ton,
forest residues,no tillage,40079,48037,north central,production,6943.9,dry short ton,
forest residues,no tillage,40081,40143,north central,production,854.6,dry short ton,
forest residues,no tillage,40083,19083,north central,production,2096.9,dry short ton,
forest residues,no tillage,40087,48037,north central,production,833.4,dry short ton,
forest residues,no tillage,40089,48037,north central,production,21715.5,dry short ton,
forest residues,no tillage,40091,40143,north central,production,1911.5,dry short ton,
forest residues,no tillage,40095,40013,north central,production,2151.7,dry short ton,
forest residues,no tillage,40101,40143,north central,production,2192.8,dry short ton,
forest residues,no tillage,40107,40143,north central,production,2950.9,dry short ton,
forest residues,no tillage,40109,19027,north central,production,2113.4,dry short ton,
forest residues,no tillage,40119,40143,north central,production,240.9,dry short ton,
forest residues,no tillage,40121,40143,north central,production,4806,dry short ton,
forest residues,no tillage,40123,40013,north central,production,1021.2,dry short ton,
forest residues,no tillage,40125,29021,north central,production,1774.6,dry short ton,
forest residues,no tillage,40127,40013,north central,production,14560.2,dry short ton,
forest residues,no tillage,40133,40013,north central,production,802.9,dry short ton,
forest residues,no tillage,40135,18171,north central,production,2129.7,dry short ton,
forest residues,no tillage,40137,47157,north central,production,1019.3,dry short ton,
forest residues,no tillage,40143,40143,north central,production,7082.8,dry short ton,
forest residues,no tillage,42001,42041,northeast,production,6663.2,dry short ton,
forest residues,no tillage,42005,42007,northeast,production,3847.8,dry short ton,
forest residues,no tillage,42007,42007,northeast,production,5262.2,dry short ton,
forest residues,no tillage,42009,18065,northeast,production,28363.8,dry short ton,
forest residues,no tillage,42013,36047,northeast,production,2360.5,dry short ton,
forest residues,no tillage,42015,37019,northeast,production,3689.5,dry short ton,
forest residues,no tillage,42019,42003,northeast,production,5704.3,dry short ton,
forest residues,no tillage,42025,42049,northeast,production,15523.8,dry short ton,
forest residues,no tillage,42027,42041,northeast,production,1420.6,dry short ton,
forest residues,no tillage,42031,42003,northeast,production,2938.3,dry short ton,
forest residues,no tillage,42033,36085,northeast,production,5425.7,dry short ton,
forest residues,no tillage,42039,42049,northeast,production,3003.9,dry short ton,
forest residues,no tillage,42041,42041,northeast,production,1925.7,dry short ton,
forest residues,no tillage,42043,42041,northeast,production,1012.6,dry short ton,
forest residues,no tillage,42047,36085,northeast,production,1158.6,dry short ton,
forest residues,no tillage,42049,42049,northeast,production,7920.4,dry short ton,
forest residues,no tillage,42051,42007,northeast,production,3723.3,dry short ton,
forest residues,no tillage,42053,42049,northeast,production,2950.1,dry short ton,
forest residues,no tillage,42055,42041,northeast,production,11144.1,dry short ton,
forest residues,no tillage,42057,13063,northeast,production,5545.7,dry short ton,
forest residues,no tillage,42059,42003,northeast,production,374.4,dry short ton,
forest residues,no tillage,42061,42041,northeast,production,4416.8,dry short ton,
forest residues,no tillage,42063,42003,northeast,production,10623.6,dry short ton,
forest residues,no tillage,42065,01071,northeast,production,2385.7,dry short ton,
forest residues,no tillage,42069,25009,northeast,production,7362,dry short ton,
forest residues,no tillage,42073,39151,northeast,production,2279.9,dry short ton,
forest residues,no tillage,42075,42041,northeast,production,1741.4,dry short ton,
forest residues,no tillage,42077,42041,northeast,production,2638.6,dry short ton,
forest residues,no tillage,42079,42007,northeast,production,34090,dry short ton,
forest residues,no tillage,42081,42041,northeast,production,5382.8,dry short ton,
forest residues,no tillage,42085,42003,northeast,production,5820.8,dry short ton,
forest residues,no tillage,42089,34017,northeast,production,19660.9,dry short ton,
forest residues,no tillage,42093,42041,northeast,production,97.4,dry short ton,
forest residues,no tillage,42095,36085,northeast,production,5074.8,dry short ton,
forest residues,no tillage,42099,42041,northeast,production,1180.8,dry short ton,
forest residues,no tillage,42103,34017,northeast,production,8433.8,dry short ton,
forest residues,no tillage,42105,18065,northeast,production,2599.4,dry short ton,
forest residues,no tillage,42107,42041,northeast,production,7956.5,dry short ton,
forest residues,no tillage,42111,17197,northeast,production,309.8,dry short ton,
forest residues,no tillage,42115,34017,northeast,production,27286.9,dry short ton,
forest residues,no tillage,42117,18065,northeast,production,2195.6,dry short ton,
forest residues,no tillage,42121,42003,northeast,production,6673.9,dry short ton,
forest residues,no tillage,42123,42049,northeast,production,11952,dry short ton,
forest residues,no tillage,42127,39139,northeast,production,33543.6,dry short ton,
forest residues,no tillage,42131,42007,northeast,production,10865.2,dry short ton,
forest residues,no tillage,42133,42041,northeast,production,7413.2,dry short ton,
forest residues,no tillage,44003,25017,northeast,production,1832.8,dry short ton,
forest residues,no tillage,44005,25017,northeast,production,1319,dry short ton,
forest residues,no tillage,44007,25009,northeast,production,3279,dry short ton,
forest residues,no tillage,44009,25003,northeast,production,4451.6,dry short ton,
forest residues,no tillage,45001,45045,south,production,18972,dry short ton,
forest residues,no tillage,45003,45003,south,production,43254.6,dry short ton,
forest residues,no tillage,45005,45049,south,production,6552.6,dry short ton,
forest residues,no tillage,45007,45045,south,production,15984.5,dry short ton,
forest residues,no tillage,45009,45049,south,production,17046.5,dry short ton,
forest residues,no tillage,45011,45003,south,production,20090.9,dry short ton,
forest residues,no tillage,45013,45049,south,production,12664.9,dry short ton,
forest residues,no tillage,45015,13115,south,production,52384.6,dry short ton,
forest residues,no tillage,45017,45003,south,production,9198.7,dry short ton,
forest residues,no tillage,45019,45049,south,production,25062.1,dry short ton,
forest residues,no tillage,45021,45045,south,production,7922.7,dry short ton,
forest residues,no tillage,45023,45045,south,production,21301.2,dry short ton,
forest residues,no tillage,45025,26099,south,production,16822.8,dry short ton,
forest residues,no tillage,45027,01083,south,production,11004.5,dry short ton,
forest residues,no tillage,45029,45003,south,production,44959.1,dry short ton,
forest residues,no tillage,45031,36047,south,production,8777.1,dry short ton,
forest residues,no tillage,45033,13115,south,production,4964.9,dry short ton,
forest residues,no tillage,45035,45049,south,production,11791.1,dry short ton,
forest residues,no tillage,45037,45003,south,production,16570.5,dry short ton,
forest residues,no tillage,45039,45003,south,production,42127.4,dry short ton,
forest residues,no tillage,45041,01071,south,production,22935.3,dry short ton,
forest residues,no tillage,45043,47039,south,production,17726.5,dry short ton,
forest residues,no tillage,45045,45045,south,production,10778.2,dry short ton,
forest residues,no tillage,45047,45003,south,production,10529.9,dry short ton,
forest residues,no tillage,45049,45049,south,production,15227,dry short ton,
forest residues,no tillage,45051,37019,south,production,27508.8,dry short ton,
forest residues,no tillage,45053,45049,south,production,17275,dry short ton,
